Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.370062,0.703419,1.90081,0.0326298,1.38632,42.4863
3,0.379246,0.48096,1.2682,0.0326298,0.613704,18.8081
5,0.249988,0.426764,1.70714,0.0326298,0.613704,18.8081
7,0.159329,0.444324,2.78872,0.0326298,1.03369,31.6792
8,0.41189,0.435797,1.05804,0.0326298,1.03369,31.6792
10,0.414886,0.461334,1.11195,0.0326298,1.20755,37.0076
14,0.394392,0.440389,1.11663,0.0326298,1.20755,37.0076
15,0.330326,0.362681,1.09795,0.0326298,0.613704,18.8081
19,0.359479,0.416972,1.15993,0.0326298,1.03369,31.6792
20,0.374186,0.409874,1.09538,0.0326298,0.613704,18.8081
25,0.365845,0.419135,1.14566,0.0326298,1.20755,37.0076
29,0.401274,0.411259,1.02488,0.0326298,0.613704,18.8081
32,0.335447,0.410481,1.22368,0.0326298,0.613704,18.8081
33,0.30308,0.399275,1.31739,0.0326298,1.03369,31.6792
34,0.369015,0.406363,1.10121,0.0326298,0.613704,18.8081
36,0.329017,0.40367,1.2269,0.0326298,1.20755,37.0076
37,0.338543,0.403017,1.19045,0.0326298,1.03369,31.6792
38,0.236561,0.379018,1.6022,0.0326298,1.03369,31.6792
39,0.359964,0.360531,1.00158,0.0326298,0.613704,18.8081
40,0.375437,0.382788,1.01958,0.0326298,0.613704,18.8081
44,0.30599,0.385541,1.25998,0.0326298,1.20755,37.0076
45,0.353872,0.386083,1.09102,0.0326298,1.03369,31.6792
47,0.113941,0.371049,3.25649,0.0326298,1.20755,37.0076
48,0.222658,0.337326,1.515,0.0326298,1.20755,37.0076
49,0.312505,0.370962,1.18706,0.0326298,1.03369,31.6792
