Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.363581,0.872269,2.3991,0.0811949,1.32545,16.3243
3,0.386982,0.437073,1.12944,0.333531,0.633968,1.90078
4,0.28026,0.413364,1.47493,0.333531,0.633968,1.90078
6,0.290422,0.418393,1.44064,0.333531,1.03427,3.10098
9,0.396975,0.414869,1.04508,0.333531,0.633968,1.90078
13,0.333531,0.376787,1.12969,0.333531,1.14906,3.44513
14,0.342253,0.389615,1.13838,0.333531,0.633968,1.90078
16,0.243195,0.421988,1.73518,0.319834,1.22711,3.83671
20,0.362179,0.406214,1.12159,0.319834,1.22711,3.83671
21,0.333015,0.405476,1.21759,0.319834,1.22711,3.83671
24,0.156158,0.194251,1.24394,0.333531,0.633968,1.90078
25,0.27763,0.385939,1.39012,0.319834,1.14906,3.59267
26,0.24979,0.368506,1.47526,0.319834,1.22711,3.83671
29,0.264522,0.333645,1.26131,0.333531,1.03427,3.10098
30,0.31557,0.323375,1.02473,0.333531,0.633968,1.90078
31,0.220942,0.360552,1.63188,0.333531,1.14906,3.44513
