Cluster, Core Distance
0,0.518145,
2,0.366434,
3,0.322545,
4,0.383691,
6,0.387731,
9,0.418599,
11,0.391327,
13,0.426564,
15,0.433801,
18,0.518145,
20,0.463665,
25,0.402339,
27,0.459298,
29,0.449023,
31,0.388464,
32,0.426519,
35,0.44369,
36,0.430622,
37,0.368043,
39,0.454246,
40,0.35777,
41,0.361661,
46,0.397491,
47,0.379208,
