Cluster, Core Distance
0,0.522311,
2,0.323579,
3,0.382332,
5,0.357027,
6,0.338114,
9,0.3189,
11,0.379682,
14,0.312272,
15,0.358486,
17,0.341268,
19,0.405106,
21,0.377539,
23,0.344668,
25,0.377849,
28,0.318301,
31,0.317588,
33,0.303131,
34,0.310103,
38,0.393502,
41,0.316319,
43,0.371367,
45,0.355661,
46,0.38977,
47,0.289335,
49,0.361148,
52,0.335557,
54,0.355852,
55,0.302175,
56,0.395044,
57,0.30471,
61,0.389163,
62,0.353961,
64,0.312337,
65,0.344668,
66,0.308606,
67,0.33773,
