Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.421052,0.689221,1.6369,0.0395712,1.23317,31.1634
3,0.392115,0.420663,1.07281,0.0599802,0.740434,12.3446
4,0.317712,0.391312,1.23166,0.0599802,0.740434,12.3446
11,0.423107,0.438379,1.0361,0.0599802,0.740434,12.3446
14,0.431971,0.432113,1.00033,0.0599802,0.740434,12.3446
16,0.371298,0.434988,1.17153,0.0599802,1.08579,18.1026
18,0.410143,0.425343,1.03706,0.0599802,0.814197,13.5744
19,0.39658,0.42715,1.07708,0.0599802,0.814197,13.5744
20,0.294767,0.421866,1.43118,0.0599802,1.08579,18.1026
21,0.30071,0.403323,1.34123,0.0599802,1.08579,18.1026
22,0.303191,0.406942,1.3422,0.0395712,1.14404,28.9109
23,0.271456,0.395277,1.45614,0.0599802,0.740434,12.3446
24,0.25295,0.408811,1.61617,0.0599802,0.814197,13.5744
25,0.342822,0.378316,1.10353,0.0599802,0.740434,12.3446
