Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.30586,0.682752,2.23224,0.0465489,1.33505,28.6805
2,0.360689,0.398703,1.10539,0.561378,0.922304,1.64293
4,0.262427,0.339015,1.29184,0.133711,0.922304,6.89775
8,0.158936,0.41962,2.64017,0.133711,0.922304,6.89775
11,0.403956,0.406757,1.00693,0.561378,0.922304,1.64293
13,0.381427,0.38908,1.02006,0.561378,0.922304,1.64293
14,0.330276,0.393599,1.19173,0.561378,0.922304,1.64293
16,0.334068,0.395613,1.18423,0.133711,0.922304,6.89775
19,0.319686,0.400136,1.25165,0.133711,1.11117,8.31022
21,0.29276,0.398514,1.36123,0.110211,1.21572,11.0308
22,0.173285,0.376625,2.17345,0.133711,1.11117,8.31022
23,0.347513,0.39456,1.13538,0.133711,0.922304,6.89775
24,0.237234,0.396911,1.67308,0.110211,1.21572,11.0308
26,0.324745,0.334654,1.03051,0.561378,0.922304,1.64293
32,0.291632,0.381492,1.30813,0.133711,1.21572,9.09213
34,0.316025,0.38375,1.2143,0.133711,1.11117,8.31022
35,0.315893,0.361791,1.1453,0.133711,0.922304,6.89775
37,0.348816,0.382403,1.09629,0.133711,0.922304,6.89775
39,0.365133,0.383406,1.05004,0.561378,0.922304,1.64293
44,0.352371,0.368512,1.04581,0.133711,0.922304,6.89775
47,0.192958,0.377022,1.95391,0.133711,1.11117,8.31022
49,0.332339,0.339462,1.02143,0.561378,0.922304,1.64293
51,0.315384,0.36463,1.15615,0.133711,0.922304,6.89775
52,0.347475,0.374556,1.07794,0.133711,1.11117,8.31022
55,0.329022,0.372635,1.13255,0.133711,1.11117,8.31022
59,0.35934,0.363355,1.01117,0.133711,0.922304,6.89775
60,0.36258,0.37367,1.03059,0.133711,0.922304,6.89775
64,0.346965,0.371403,1.07043,0.133711,0.922304,6.89775
65,0.358605,0.3729,1.03986,0.133711,0.922304,6.89775
67,0.322905,0.368368,1.14079,0.133711,0.922304,6.89775
69,0.353696,0.358686,1.01411,0.561378,0.922304,1.64293
70,0.317118,0.351188,1.10744,0.133711,0.922304,6.89775
72,0.347389,0.358377,1.03163,0.561378,0.922304,1.64293
74,0.191171,0.359895,1.88258,0.133711,0.922304,6.89775
76,0.236078,0.34394,1.45689,0.133711,0.922304,6.89775
78,0.208201,0.282443,1.35658,0.133711,0.922304,6.89775
79,0.267676,0.364543,1.36188,0.133711,1.11117,8.31022
80,0.290873,0.358386,1.2321,0.133711,0.922304,6.89775
81,0.222458,0.346846,1.55915,0.133711,1.11117,8.31022
84,0.343607,0.359312,1.04571,0.133711,0.922304,6.89775
85,0.301392,0.354532,1.17632,0.133711,0.922304,6.89775
86,0.316775,0.357439,1.12837,0.133711,1.11117,8.31022
87,0.277334,0.35795,1.29068,0.110211,1.21572,11.0308
