Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.302377,0.682752,2.25795,0.0408597,1.36361,33.373
2,0.360689,0.398703,1.10539,0.178405,1.31007,7.34322
5,0.30783,0.316271,1.02742,0.178405,1.31007,7.34322
6,0.330276,0.393599,1.19173,0.178405,1.31007,7.34322
8,0.173285,0.376625,2.17345,0.178405,1.31007,7.34322
11,0.262427,0.339015,1.29184,0.178405,1.31007,7.34322
12,0.334068,0.372818,1.11599,0.178405,1.31007,7.34322
14,0.381944,0.391974,1.02626,0.178405,1.31007,7.34322
17,0.315893,0.361791,1.1453,0.178405,1.31007,7.34322
19,0.241118,0.371688,1.54152,0.178405,1.31007,7.34322
21,0.328901,0.356004,1.08241,0.178405,1.31007,7.34322
23,0.365133,0.383406,1.05004,0.178405,1.31007,7.34322
26,0.237234,0.37156,1.56622,0.133711,1.31007,9.79778
33,0.158936,0.365724,2.30107,0.178405,1.31007,7.34322
35,0.159586,0.372635,2.33501,0.133711,1.31007,9.79778
41,0.339753,0.356992,1.05074,0.178405,1.31007,7.34322
42,0.36258,0.37367,1.03059,0.178405,1.31007,7.34322
43,0.351536,0.366712,1.04317,0.178405,1.31007,7.34322
45,0.284949,0.368512,1.29325,0.178405,1.31007,7.34322
46,0.346965,0.371403,1.07043,0.178405,1.31007,7.34322
48,0.315384,0.36463,1.15615,0.178405,1.31007,7.34322
51,0.322905,0.368368,1.14079,0.178405,1.31007,7.34322
53,0.29276,0.369122,1.26084,0.110211,1.31007,11.8869
58,0.191171,0.359895,1.88258,0.178405,1.31007,7.34322
60,0.236078,0.34394,1.45689,0.178405,1.31007,7.34322
62,0.208201,0.282443,1.35658,0.178405,1.31007,7.34322
63,0.267676,0.364543,1.36188,0.178405,1.31007,7.34322
64,0.202449,0.35934,1.77497,0.178405,1.31007,7.34322
66,0.303801,0.358605,1.1804,0.178405,1.31007,7.34322
67,0.298482,0.318365,1.06661,0.178405,1.31007,7.34322
68,0.317118,0.346614,1.09301,0.178405,1.31007,7.34322
70,0.324745,0.334654,1.03051,0.178405,1.31007,7.34322
71,0.183745,0.347389,1.8906,0.133711,1.31007,9.79778
73,0.318754,0.347475,1.0901,0.178405,1.31007,7.34322
78,0.290873,0.339594,1.1675,0.178405,1.31007,7.34322
80,0.316025,0.3265,1.03315,0.178405,1.31007,7.34322
81,0.192958,0.267152,1.38451,0.178405,1.31007,7.34322
82,0.313933,0.339462,1.08132,0.178405,1.31007,7.34322
83,0.301392,0.336705,1.11717,0.178405,1.31007,7.34322
84,0.187555,0.34338,1.83083,0.178405,1.31007,7.34322
86,0.295945,0.337068,1.13896,0.133711,1.31007,9.79778
90,0.277334,0.33449,1.20609,0.178405,1.31007,7.34322
91,0.218888,0.334163,1.52664,0.133711,1.31007,9.79778
94,0.312766,0.319009,1.01996,0.178405,1.31007,7.34322
95,0.222458,0.328473,1.47656,0.178405,1.31007,7.34322
