Cluster, Core Distance
0,0.627439,
2,0.489852,
3,0.48906,
7,0.51278,
8,0.478272,
10,0.448879,
11,0.477578,
13,0.49674,
14,0.452633,
15,0.397027,
16,0.477579,
17,0.494976,
