Cluster, Core Distance
0,0.542205,
2,0.340859,
3,0.433755,
7,0.290446,
8,0.368159,
10,0.355537,
12,0.371953,
15,0.357813,
16,0.434395,
19,0.346422,
20,0.329554,
25,0.352028,
26,0.408881,
27,0.397832,
32,0.360532,
33,0.436047,
34,0.365207,
36,0.364827,
37,0.38704,
39,0.410791,
45,0.382732,
47,0.437911,
48,0.465964,
50,0.35671,
51,0.374688,
53,0.30811,
54,0.381731,
56,0.361679,
58,0.480537,
60,0.329519,
61,0.424005,
62,0.361557,
63,0.348872,
65,0.415192,
66,0.362373,
68,0.367862,
69,0.349684,
