Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.344113,0.774916,2.25192,0.0950924,1.34304,14.1235
3,0.361258,0.436523,1.20834,0.514388,1.18092,2.29577
5,0.293675,0.407558,1.38778,0.307257,1.18092,3.84342
6,0.386319,0.410363,1.06224,0.514388,0.827967,1.60961
8,0.386028,0.404232,1.04716,0.514388,0.827967,1.60961
10,0.352161,0.371918,1.0561,0.514388,0.827967,1.60961
14,0.325111,0.373662,1.14934,0.514388,1.18092,2.29577
16,0.323126,0.378799,1.1723,0.307257,1.18092,3.84342
17,0.311768,0.374284,1.20052,0.514388,1.18092,2.29577
18,0.312163,0.371395,1.18975,0.514388,0.827967,1.60961
22,0.341688,0.34815,1.01891,0.514388,0.827967,1.60961
24,0.321309,0.365452,1.13738,0.514388,1.18092,2.29577
25,0.308289,0.364849,1.18346,0.307257,1.21027,3.93896
31,0.289406,0.353724,1.22224,0.514388,1.18092,2.29577
32,0.237874,0.358782,1.50829,0.241772,1.21027,5.00583
33,0.271328,0.356924,1.31547,0.307257,1.18092,3.84342
34,0.252649,0.342075,1.35396,0.386319,1.18092,3.05684
35,0.213329,0.338191,1.58531,0.513238,1.18092,2.30091
36,0.273507,0.347143,1.26923,0.514388,1.18092,2.29577
37,0.236651,0.348106,1.47097,0.137849,1.27683,9.26252
