Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.259573,0.565136,2.17717,0.0555862,1.30439,23.4661
2,0.354437,0.386383,1.09013,0.343539,0.734942,2.13933
5,0.271602,0.320056,1.1784,0.466756,0.723302,1.54964
7,0.325617,0.358914,1.10226,0.466756,0.723302,1.54964
11,0.337253,0.345598,1.02474,0.466756,0.723302,1.54964
13,0.246494,0.287411,1.166,0.343539,0.734942,2.13933
15,0.335514,0.350196,1.04376,0.35418,0.723302,2.04219
16,0.292892,0.344362,1.17573,0.35418,0.723302,2.04219
18,0.280072,0.316403,1.12972,0.466756,0.723302,1.54964
19,0.259771,0.345369,1.32951,0.304264,0.734942,2.41548
21,0.0955231,0.132028,1.38216,0.466756,0.723302,1.54964
22,0.19245,0.339225,1.76267,0.151838,1.22815,8.08856
25,0.255716,0.335947,1.31375,0.466756,0.723302,1.54964
26,0.259963,0.34157,1.31392,0.35418,0.723302,2.04219
35,0.201826,0.331861,1.64429,0.304264,0.734942,2.41548
36,0.24432,0.334289,1.36825,0.343539,0.734942,2.13933
38,0.144233,0.269761,1.87032,0.35418,0.723302,2.04219
41,0.293689,0.328198,1.1175,0.304264,0.734942,2.41548
44,0.25411,0.25972,1.02207,0.466756,0.723302,1.54964
50,0.151944,0.299192,1.9691,0.304264,0.80577,2.64826
53,0.279069,0.321902,1.15348,0.343539,0.734942,2.13933
56,0.165596,0.29613,1.78827,0.35418,0.723302,2.04219
58,0.27775,0.320459,1.15377,0.466756,0.723302,1.54964
62,0.212459,0.253872,1.19492,0.35418,0.723302,2.04219
63,0.304385,0.31371,1.03064,0.466756,0.723302,1.54964
64,0.300167,0.316153,1.05326,0.466756,0.723302,1.54964
66,0.227418,0.304089,1.33714,0.304264,0.734942,2.41548
67,0.237531,0.301426,1.269,0.304264,0.734942,2.41548
70,0.301937,0.312637,1.03544,0.35418,0.723302,2.04219
71,0.237757,0.313275,1.31763,0.151838,1.21636,8.01088
74,0.214656,0.29668,1.38212,0.304264,0.734942,2.41548
75,0.238304,0.303053,1.27171,0.343539,0.734942,2.13933
76,0.253596,0.299103,1.17945,0.343539,0.734942,2.13933
77,0.27149,0.312602,1.15143,0.35418,0.723302,2.04219
78,0.255897,0.310912,1.21499,0.343539,0.734942,2.13933
79,0.245824,0.310211,1.26192,0.343539,0.734942,2.13933
80,0.236315,0.301283,1.27492,0.304264,0.734942,2.41548
84,0.298172,0.306714,1.02865,0.466756,0.723302,1.54964
86,0.247839,0.286423,1.15568,0.343539,0.734942,2.13933
87,0.247162,0.28478,1.1522,0.343539,0.734942,2.13933
88,0.27052,0.287647,1.06331,0.35418,0.723302,2.04219
89,0.195627,0.292936,1.49742,0.304264,1.09715,3.60591
90,0.145311,0.278322,1.91535,0.151838,1.09715,7.22575
91,0.250501,0.288258,1.15073,0.304264,0.734942,2.41548
96,0.191199,0.197718,1.03409,0.466756,0.723302,1.54964
97,0.136781,0.240111,1.75543,0.343539,0.734942,2.13933
102,0.171309,0.252226,1.47234,0.343539,0.734942,2.13933
103,0.103757,0.226325,2.18129,0.304264,0.734942,2.41548
