Cluster, Core Distance
0,0.756992,
2,0.577216,
3,0.577216,
4,0.756992,
6,0.637344,
12,0.602434,
13,0.586281,
15,0.622452,
16,0.685599,
17,0.597593,
18,0.547106,
19,0.60506,
