Cluster, Core Distance
0,0.747544,
2,0.568809,
3,0.571441,
8,0.629088,
9,0.621449,
10,0.591638,
11,0.538565,
12,0.647341,
14,0.624481,
16,0.573966,
17,0.568809,
19,0.645128,
20,0.705184,
21,0.643129,
