Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.189161,0.457453,2.41833,0.0275189,1.39386,50.6511
3,0.274859,0.297601,1.08274,0.392596,0.510863,1.30124
5,0.281088,0.298658,1.06251,0.392596,0.510863,1.30124
6,0.239511,0.304179,1.27,0.392596,0.510863,1.30124
8,0.270023,0.292698,1.08397,0.335939,0.510863,1.5207
10,0.280074,0.284532,1.01592,0.392596,0.510863,1.30124
13,0.280757,0.289199,1.03007,0.392596,0.510863,1.30124
14,0.275662,0.289807,1.05131,0.335939,0.510863,1.5207
16,0.256855,0.280938,1.09376,0.392596,0.510863,1.30124
18,0.211629,0.28515,1.3474,0.335939,0.510863,1.5207
20,0.283527,0.288147,1.0163,0.392596,0.510863,1.30124
23,0.24707,0.284288,1.15063,0.289203,0.872159,3.01573
25,0.260136,0.282305,1.08522,0.335939,0.870819,2.5922
27,0.265638,0.268804,1.01192,0.392596,0.510863,1.30124
29,0.263896,0.275128,1.04256,0.392596,0.510863,1.30124
31,0.264501,0.276018,1.04354,0.392596,0.510863,1.30124
33,0.266994,0.272745,1.02154,0.392596,0.510863,1.30124
34,0.265157,0.27781,1.04772,0.335939,0.510863,1.5207
37,0.238125,0.27147,1.14003,0.335939,0.870819,2.5922
38,0.236201,0.277918,1.17661,0.335939,0.870819,2.5922
40,0.25757,0.278226,1.08019,0.392596,0.510863,1.30124
43,0.214584,0.254972,1.18822,0.392596,0.510863,1.30124
44,0.230823,0.275484,1.19348,0.335939,0.870819,2.5922
46,0.189381,0.250425,1.32234,0.335939,0.870819,2.5922
48,0.221516,0.269932,1.21857,0.335939,0.870819,2.5922
50,0.249962,0.261145,1.04474,0.335939,0.510863,1.5207
53,0.260971,0.271364,1.03983,0.335939,0.510863,1.5207
54,0.212278,0.247546,1.16614,0.335939,0.510863,1.5207
57,0.237784,0.265035,1.1146,0.335939,0.510863,1.5207
60,0.219625,0.256475,1.16779,0.335939,0.510863,1.5207
63,0.250561,0.262662,1.04829,0.335939,0.870819,2.5922
65,0.238096,0.256958,1.07922,0.392596,0.510863,1.30124
67,0.220668,0.260578,1.18086,0.335939,0.870819,2.5922
68,0.246528,0.255633,1.03693,0.392596,0.510863,1.30124
70,0.20577,0.258291,1.25524,0.335939,0.510863,1.5207
72,0.155534,0.173718,1.11691,0.392596,0.510863,1.30124
74,0.235832,0.257605,1.09232,0.335939,0.510863,1.5207
77,0.206633,0.23839,1.15369,0.392596,0.510863,1.30124
78,0.167759,0.212073,1.26415,0.392596,0.510863,1.30124
80,0.179046,0.24663,1.37747,0.335939,0.870819,2.5922
83,0.112338,0.238243,2.12078,0.289203,0.872159,3.01573
85,0.236416,0.249255,1.0543,0.335939,0.870819,2.5922
87,0.188997,0.238573,1.26231,0.392596,0.510863,1.30124
88,0.170323,0.224735,1.31946,0.335939,0.870819,2.5922
96,0.200627,0.240718,1.19983,0.335939,0.510863,1.5207
98,0.180888,0.244918,1.35398,0.289203,0.870819,3.0111
100,0.183257,0.234374,1.27894,0.289203,0.870819,3.0111
101,0.184733,0.241272,1.30605,0.335939,0.870819,2.5922
104,0.236275,0.241296,1.02125,0.392596,0.510863,1.30124
106,0.0653473,0.21303,3.25997,0.335939,0.870819,2.5922
109,0.219196,0.23608,1.07702,0.392596,0.510863,1.30124
110,0.205177,0.212896,1.03762,0.392596,0.510863,1.30124
111,0.167744,0.237344,1.41492,0.335939,0.870819,2.5922
114,0.165736,0.188283,1.13604,0.392596,0.510863,1.30124
115,0.0886598,0.194617,2.1951,0.335939,0.870819,2.5922
116,0.1887,0.217895,1.15471,0.335939,0.870819,2.5922
117,0.204613,0.233967,1.14346,0.335939,0.870819,2.5922
119,0.174246,0.23316,1.33811,0.289203,0.870819,3.0111
120,0.109457,0.222877,2.0362,0.335939,0.870819,2.5922
123,0.174506,0.194192,1.11281,0.392596,0.510863,1.30124
125,0.152494,0.210779,1.38221,0.335939,0.870819,2.5922
127,0.218692,0.227728,1.04132,0.392596,0.510863,1.30124
128,0.210958,0.220669,1.04603,0.335939,0.510863,1.5207
130,0.169447,0.209429,1.23595,0.335939,0.870819,2.5922
132,0.148859,0.221251,1.48631,0.289203,0.870819,3.0111
133,0.179888,0.209035,1.16203,0.335939,0.510863,1.5207
134,0.0449561,0.219231,4.87655,0.289203,0.872159,3.01573
135,0.169047,0.220872,1.30658,0.392596,0.510863,1.30124
137,0.174973,0.187909,1.07393,0.392596,0.510863,1.30124
138,0.172333,0.186484,1.08211,0.335939,0.870819,2.5922
139,0.156299,0.201686,1.29039,0.335939,0.510863,1.5207
