Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.266297,0.565136,2.12221,0.0555862,1.30439,23.4661
2,0.354437,0.386383,1.09013,0.304264,0.734942,2.41548
5,0.246494,0.37615,1.526,0.304264,0.734942,2.41548
7,0.259573,0.332773,1.282,0.416739,0.723302,1.73562
14,0.223559,0.237242,1.06121,0.416739,0.723302,1.73562
16,0.0955231,0.347693,3.63988,0.343539,0.734942,2.13933
17,0.238304,0.346988,1.45607,0.151838,1.22815,8.08856
19,0.335514,0.350196,1.04376,0.343539,0.734942,2.13933
20,0.292892,0.344362,1.17573,0.343539,0.734942,2.13933
22,0.280072,0.316403,1.12972,0.416739,0.723302,1.73562
23,0.259771,0.345369,1.32951,0.304264,1.08935,3.58027
24,0.317134,0.339965,1.07199,0.343539,0.734942,2.13933
29,0.255716,0.335947,1.31375,0.416739,0.723302,1.73562
30,0.259963,0.34157,1.31392,0.343539,0.734942,2.13933
35,0.201826,0.341636,1.69273,0.151838,1.22815,8.08856
40,0.19245,0.334972,1.74057,0.304264,1.08935,3.58027
41,0.232229,0.295519,1.27253,0.304264,1.08935,3.58027
42,0.311034,0.325247,1.04569,0.416739,0.723302,1.73562
44,0.24432,0.334289,1.36825,0.304264,0.734942,2.41548
47,0.199627,0.330491,1.65554,0.151838,1.08935,7.17438
50,0.144233,0.269761,1.87032,0.343539,0.734942,2.13933
51,0.253596,0.330431,1.30298,0.151838,1.22815,8.08856
52,0.247839,0.329899,1.3311,0.304264,1.08935,3.58027
53,0.293689,0.328198,1.1175,0.304264,0.734942,2.41548
54,0.25411,0.25972,1.02207,0.416739,0.723302,1.73562
55,0.227418,0.330373,1.45271,0.151838,1.08935,7.17438
61,0.308215,0.313251,1.01634,0.416739,0.723302,1.73562
64,0.165596,0.29613,1.78827,0.343539,0.734942,2.13933
66,0.27775,0.320459,1.15377,0.416739,0.723302,1.73562
70,0.212459,0.253872,1.19492,0.343539,0.734942,2.13933
71,0.304385,0.31371,1.03064,0.416739,0.723302,1.73562
72,0.300167,0.316153,1.05326,0.416739,0.723302,1.73562
74,0.191199,0.307502,1.60828,0.304264,1.08935,3.58027
76,0.301937,0.307386,1.01805,0.416739,0.723302,1.73562
77,0.254369,0.310309,1.21991,0.304264,0.734942,2.41548
84,0.252111,0.30881,1.22489,0.304264,1.08935,3.58027
85,0.298172,0.306714,1.02865,0.416739,0.723302,1.73562
86,0.255897,0.310912,1.21499,0.304264,0.734942,2.41548
87,0.245824,0.310211,1.26192,0.304264,0.734942,2.41548
90,0.296961,0.298304,1.00452,0.416739,0.723302,1.73562
91,0.103757,0.291768,2.81203,0.304264,1.08935,3.58027
92,0.27052,0.287647,1.06331,0.343539,0.734942,2.13933
93,0.195627,0.292936,1.49742,0.151838,1.22815,8.08856
