Cluster, Core Distance
0,0.653868,
2,0.50045,
3,0.501642,
5,0.570891,
9,0.488521,
10,0.514653,
11,0.534458,
14,0.462139,
17,0.520623,
18,0.520739,
19,0.506351,
20,0.447671,
23,0.487508,
24,0.524132,
25,0.505978,
26,0.416129,
27,0.519024,
