Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.405693,0.857949,2.11477,0.0106622,1.31126,122.983
3,0.413299,0.487541,1.17963,0.319834,1.14906,3.59267
5,0.386982,0.470375,1.21549,0.333531,0.633968,1.90078
7,0.388989,0.391024,1.00523,0.333531,0.633968,1.90078
9,0.4035,0.40603,1.00627,0.333531,0.633968,1.90078
12,0.290422,0.418393,1.44064,0.333531,1.03427,3.10098
14,0.243195,0.402064,1.65326,0.333531,1.14906,3.44513
16,0.333531,0.376787,1.12969,0.333531,1.14906,3.44513
18,0.365516,0.428393,1.17202,0.333531,1.14906,3.44513
20,0.362179,0.425699,1.17538,0.2266,1.14906,5.07086
22,0.320122,0.38362,1.19835,0.333531,0.633968,1.90078
23,0.363051,0.423813,1.16737,0.333531,1.03427,3.10098
24,0.220942,0.34247,1.55005,0.333531,1.03427,3.10098
26,0.362936,0.376281,1.03677,0.333531,0.633968,1.90078
27,0.346941,0.387009,1.11549,0.333531,0.633968,1.90078
