Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.209469,0.450328,2.14985,0.0277734,1.31113,47.2083
2,0.26398,0.300982,1.14017,0.414545,0.497601,1.20035
5,0.267246,0.278563,1.04235,0.414545,0.497601,1.20035
7,0.279266,0.295577,1.05841,0.414545,0.497601,1.20035
8,0.307382,0.307504,1.0004,0.414545,0.497601,1.20035
11,0.188545,0.301339,1.59823,0.116808,1.06849,9.14745
12,0.221364,0.292399,1.3209,0.129859,0.70693,5.44381
14,0.171892,0.225771,1.31345,0.402849,0.567826,1.40953
17,0.251122,0.284894,1.13448,0.414545,0.497601,1.20035
19,0.224259,0.261875,1.16773,0.402849,0.567826,1.40953
21,0.256518,0.286378,1.11641,0.380356,0.586861,1.54293
22,0.237367,0.28302,1.19233,0.402849,0.567826,1.40953
25,0.208665,0.286977,1.3753,0.116808,0.990586,8.4805
27,0.230456,0.278407,1.20807,0.380356,0.586861,1.54293
29,0.244255,0.284833,1.16613,0.414545,0.497601,1.20035
30,0.197818,0.220179,1.11304,0.402849,0.567826,1.40953
33,0.172042,0.273203,1.588,0.129859,0.586861,4.51921
36,0.248144,0.274962,1.10807,0.380356,0.586861,1.54293
39,0.243335,0.256733,1.05506,0.414545,0.497601,1.20035
40,0.253319,0.267682,1.0567,0.402849,0.567826,1.40953
41,0.237427,0.257733,1.08553,0.414545,0.497601,1.20035
43,0.259856,0.278579,1.07205,0.402849,0.567826,1.40953
45,0.209425,0.235562,1.12481,0.414545,0.497601,1.20035
47,0.220966,0.276184,1.24989,0.129859,0.918004,7.06922
49,0.254257,0.278508,1.09538,0.414545,0.497601,1.20035
51,0.271735,0.272735,1.00368,0.414545,0.497601,1.20035
53,0.225735,0.276697,1.22576,0.116808,0.918004,7.85912
54,0.254793,0.269505,1.05774,0.414545,0.497601,1.20035
57,0.243851,0.272441,1.11724,0.129859,0.70693,5.44381
59,0.24953,0.274046,1.09825,0.402849,0.567826,1.40953
61,0.194314,0.271328,1.39634,0.380356,0.586861,1.54293
62,0.236211,0.268213,1.13548,0.116808,1.00707,8.62162
64,0.263919,0.271871,1.03013,0.402849,0.567826,1.40953
68,0.226743,0.26091,1.15068,0.414545,0.497601,1.20035
70,0.273125,0.273245,1.00044,0.414545,0.497601,1.20035
73,0.215469,0.247577,1.14901,0.402849,0.567826,1.40953
74,0.249486,0.260293,1.04332,0.380356,0.586861,1.54293
79,0.213456,0.266449,1.24827,0.129859,0.586861,4.51921
80,0.241564,0.259519,1.07433,0.402849,0.567826,1.40953
81,0.235993,0.246124,1.04293,0.414545,0.497601,1.20035
83,0.215501,0.269946,1.25264,0.129859,0.70693,5.44381
85,0.235851,0.270129,1.14533,0.414545,0.497601,1.20035
86,0.245996,0.268239,1.09042,0.414545,0.497601,1.20035
89,0.230748,0.266998,1.1571,0.380356,0.586861,1.54293
90,0.253435,0.265664,1.04825,0.129859,0.679815,5.23501
95,0.212955,0.252393,1.1852,0.402849,0.567826,1.40953
96,0.230218,0.268639,1.16689,0.380356,0.586861,1.54293
101,0.244272,0.26774,1.09607,0.402849,0.567826,1.40953
103,0.244397,0.248143,1.01533,0.414545,0.497601,1.20035
106,0.184407,0.265999,1.44246,0.116808,1.06849,9.14745
107,0.206762,0.260274,1.25881,0.116808,0.923283,7.90431
113,0.220608,0.266141,1.2064,0.414545,0.497601,1.20035
115,0.237878,0.246156,1.0348,0.402849,0.567826,1.40953
122,0.251323,0.264762,1.05347,0.380356,0.586861,1.54293
123,0.173862,0.264161,1.51937,0.129859,0.679815,5.23501
125,0.199832,0.215539,1.0786,0.414545,0.497601,1.20035
126,0.242812,0.260346,1.07221,0.129859,0.586861,4.51921
128,0.259142,0.260374,1.00476,0.414545,0.497601,1.20035
135,0.185691,0.253341,1.36432,0.402849,0.567826,1.40953
139,0.246734,0.262475,1.0638,0.414545,0.497601,1.20035
140,0.229628,0.250734,1.09191,0.380356,0.586861,1.54293
142,0.248474,0.261601,1.05283,0.129859,0.679815,5.23501
149,0.185889,0.253707,1.36483,0.129859,0.70693,5.44381
150,0.252866,0.260722,1.03107,0.414545,0.497601,1.20035
154,0.179902,0.260392,1.44741,0.129859,0.586861,4.51921
155,0.190793,0.257904,1.35174,0.129859,0.70693,5.44381
156,0.195252,0.225119,1.15297,0.414545,0.497601,1.20035
162,0.163636,0.259388,1.58515,0.380356,0.586861,1.54293
164,0.240577,0.258752,1.07555,0.380356,0.586861,1.54293
169,0.212518,0.258768,1.21763,0.380356,0.586861,1.54293
170,0.23232,0.255279,1.09882,0.380356,0.586861,1.54293
173,0.182319,0.258284,1.41666,0.129859,0.70693,5.44381
175,0.253496,0.257495,1.01578,0.402849,0.567826,1.40953
178,0.217582,0.258723,1.18908,0.402849,0.567826,1.40953
180,0.238766,0.255363,1.06951,0.129859,0.679815,5.23501
181,0.197998,0.255487,1.29035,0.129859,0.70693,5.44381
187,0.256992,0.258212,1.00475,0.380356,0.586861,1.54293
188,0.173611,0.25722,1.48159,0.116808,0.923283,7.90431
189,0.227768,0.242076,1.06282,0.129859,0.586861,4.51921
191,0.219,0.245172,1.11951,0.402849,0.567826,1.40953
193,0.199032,0.256841,1.29046,0.129859,0.918004,7.06922
195,0.215546,0.251229,1.16555,0.129859,0.679815,5.23501
196,0.180218,0.239558,1.32927,0.129859,0.918004,7.06922
198,0.248463,0.250404,1.00781,0.414545,0.497601,1.20035
201,0.215337,0.255404,1.18607,0.116808,0.990586,8.4805
204,0.198364,0.245976,1.24003,0.129859,0.679815,5.23501
207,0.242069,0.251405,1.03857,0.414545,0.497601,1.20035
208,0.237516,0.238855,1.00564,0.414545,0.497601,1.20035
210,0.173721,0.253143,1.45718,0.116808,0.923283,7.90431
212,0.222243,0.239141,1.07603,0.129859,0.586861,4.51921
213,0.22998,0.252801,1.09923,0.380356,0.586861,1.54293
216,0.213443,0.251507,1.17833,0.129859,0.679815,5.23501
217,0.22015,0.252108,1.14516,0.129859,0.70693,5.44381
218,0.242127,0.250488,1.03453,0.414545,0.497601,1.20035
222,0.170805,0.252106,1.47599,0.129859,0.586861,4.51921
226,0.230821,0.250484,1.08519,0.129859,0.70693,5.44381
228,0.166249,0.241762,1.45422,0.116808,0.923283,7.90431
230,0.21517,0.249582,1.15993,0.129859,0.679815,5.23501
231,0.234597,0.250861,1.06933,0.129859,0.70693,5.44381
232,0.214219,0.248493,1.15999,0.129859,0.679815,5.23501
233,0.221826,0.236249,1.06502,0.414545,0.497601,1.20035
234,0.207191,0.22874,1.10401,0.414545,0.497601,1.20035
235,0.175177,0.248738,1.41992,0.116808,1.00707,8.62162
236,0.201379,0.246051,1.22183,0.129859,0.586861,4.51921
239,0.218414,0.242019,1.10807,0.414545,0.497601,1.20035
240,0.207111,0.235568,1.1374,0.414545,0.497601,1.20035
241,0.240915,0.248866,1.033,0.402849,0.567826,1.40953
243,0.213764,0.243102,1.13725,0.402849,0.567826,1.40953
244,0.216722,0.228883,1.05611,0.414545,0.497601,1.20035
245,0.167047,0.215121,1.28779,0.129859,0.586861,4.51921
246,0.212205,0.246155,1.15999,0.116808,1.00707,8.62162
248,0.219307,0.243408,1.1099,0.380356,0.586861,1.54293
249,0.195964,0.225072,1.14854,0.402849,0.567826,1.40953
251,0.195613,0.233578,1.19408,0.129859,0.918004,7.06922
252,0.222785,0.247607,1.11141,0.116808,0.923283,7.90431
255,0.0944305,0.141875,1.50242,0.414545,0.497601,1.20035
256,0.223846,0.235316,1.05124,0.380356,0.586861,1.54293
257,0.201224,0.237394,1.17975,0.129859,0.679815,5.23501
258,0.146284,0.240883,1.64667,0.129859,0.586861,4.51921
259,0.145458,0.244235,1.67908,0.116808,1.00707,8.62162
262,0.196479,0.242733,1.23541,0.129859,0.679815,5.23501
264,0.232353,0.244485,1.05221,0.414545,0.497601,1.20035
265,0.183002,0.2448,1.33769,0.116808,0.923283,7.90431
266,0.24,0.240045,1.00019,0.414545,0.497601,1.20035
267,0.164046,0.239811,1.46185,0.116808,0.918004,7.85912
270,0.211418,0.239943,1.13492,0.380356,0.586861,1.54293
271,0.226598,0.242166,1.0687,0.380356,0.586861,1.54293
273,0.217714,0.236744,1.08741,0.129859,0.586861,4.51921
276,0.221785,0.228851,1.03186,0.414545,0.497601,1.20035
277,0.162559,0.238172,1.46514,0.116808,1.06849,9.14745
278,0.197594,0.23751,1.20201,0.129859,0.70693,5.44381
279,0.228838,0.238242,1.0411,0.414545,0.497601,1.20035
286,0.157503,0.231818,1.47183,0.116808,1.03394,8.85163
287,0.198101,0.23059,1.16401,0.129859,0.586861,4.51921
296,0.187901,0.214572,1.14195,0.402849,0.567826,1.40953
297,0.144386,0.207676,1.43834,0.129859,0.679815,5.23501
298,0.181209,0.213889,1.18035,0.414545,0.497601,1.20035
299,0.160052,0.180596,1.12836,0.380356,0.586861,1.54293
