Cluster, Core Distance
0,0.503503,
2,0.414521,
3,0.318425,
4,0.366075,
6,0.362967,
9,0.33982,
11,0.350245,
14,0.421892,
15,0.413839,
17,0.357982,
19,0.352346,
22,0.450501,
24,0.447095,
27,0.390962,
28,0.44763,
30,0.434779,
32,0.413156,
33,0.399448,
35,0.503503,
37,0.421418,
40,0.427044,
41,0.36822,
