Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.327483,0.774916,2.36628,0.137849,1.34304,9.74284
2,0.361258,0.436523,1.20834,0.514388,0.827967,1.60961
5,0.293675,0.394971,1.34493,0.386319,1.18092,3.05684
6,0.386319,0.410363,1.06224,0.514388,0.827967,1.60961
8,0.353675,0.409522,1.15791,0.513238,1.18092,2.30091
10,0.386028,0.404232,1.04716,0.514388,0.827967,1.60961
13,0.303484,0.403555,1.32974,0.386319,1.18092,3.05684
14,0.363307,0.397137,1.09312,0.514388,0.827967,1.60961
16,0.352161,0.371918,1.0561,0.514388,0.827967,1.60961
19,0.318832,0.383767,1.20366,0.386319,1.18092,3.05684
24,0.341688,0.382846,1.12046,0.514388,1.18092,2.29577
28,0.325111,0.373495,1.14882,0.514388,1.18092,2.29577
30,0.323126,0.378799,1.1723,0.307257,1.18092,3.84342
31,0.311768,0.374284,1.20052,0.514388,1.18092,2.29577
32,0.312163,0.371395,1.18975,0.514388,0.827967,1.60961
33,0.345908,0.361795,1.04593,0.514388,0.827967,1.60961
35,0.289406,0.365915,1.26437,0.514388,1.18092,2.29577
36,0.321309,0.365452,1.13738,0.514388,1.18092,2.29577
37,0.308289,0.364849,1.18346,0.307257,1.18092,3.84342
39,0.273507,0.35163,1.28564,0.514388,0.827967,1.60961
42,0.308684,0.351853,1.13985,0.514388,0.827967,1.60961
43,0.271328,0.356924,1.31547,0.386319,1.18092,3.05684
44,0.265358,0.342075,1.28911,0.513238,1.18092,2.30091
45,0.213329,0.308115,1.44432,0.514388,1.18092,2.29577
