Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.273149,0.592215,2.1681,0.0564281,1.36736,24.2319
2,0.199116,0.367024,1.84327,0.423503,1.18788,2.80489
4,0.164164,0.303251,1.84725,0.183231,1.24067,6.7711
6,0.306063,0.323473,1.05688,0.423503,1.06724,2.52003
8,0.166848,0.34498,2.06762,0.130793,1.24067,9.48575
13,0.221414,0.322132,1.45488,0.423503,1.23762,2.92235
14,0.102761,0.33828,3.2919,0.183231,1.24067,6.7711
16,0.269607,0.331833,1.2308,0.183231,1.24067,6.7711
18,0.215276,0.272111,1.26401,0.201517,1.24067,6.15668
20,0.277274,0.331191,1.19446,0.130793,1.24067,9.48575
25,0.260419,0.336715,1.29297,0.183231,1.24067,6.7711
26,0.285825,0.324902,1.13671,0.423503,1.06724,2.52003
28,0.295264,0.322325,1.09165,0.423503,1.06724,2.52003
31,0.143102,0.301956,2.11008,0.423503,1.23762,2.92235
39,0.284045,0.320996,1.13009,0.183231,1.24067,6.7711
40,0.282684,0.295967,1.04699,0.423503,1.06724,2.52003
44,0.288333,0.326457,1.13222,0.201517,1.24067,6.15668
45,0.289553,0.326402,1.12726,0.183231,1.24067,6.7711
48,0.289685,0.301587,1.04109,0.423503,1.06724,2.52003
50,0.29814,0.303861,1.01919,0.423503,1.06724,2.52003
53,0.296689,0.31559,1.0637,0.423503,1.18788,2.80489
54,0.164044,0.311951,1.90163,0.183231,1.24067,6.7711
56,0.246183,0.285867,1.1612,0.423503,1.23762,2.92235
57,0.261383,0.313042,1.19763,0.423503,1.23762,2.92235
58,0.269327,0.307137,1.14039,0.423503,1.06724,2.52003
60,0.205165,0.292159,1.42401,0.183231,1.24067,6.7711
61,0.251838,0.300442,1.193,0.423503,1.18788,2.80489
62,0.22049,0.267683,1.21404,0.423503,1.18788,2.80489
64,0.179304,0.298193,1.66306,0.130793,1.24067,9.48575
65,0.244306,0.288761,1.18196,0.201517,1.24067,6.15668
67,0.221985,0.263634,1.18762,0.423503,1.18788,2.80489
68,0.182331,0.268912,1.47486,0.201517,1.24067,6.15668
69,0.163128,0.273134,1.67436,0.183231,1.24067,6.7711
70,0.228867,0.253755,1.10874,0.423503,1.18788,2.80489
71,0.208834,0.280055,1.34104,0.183231,1.24067,6.7711
72,0.138791,0.246601,1.77678,0.423503,1.23762,2.92235
73,0.197233,0.272619,1.38222,0.183231,1.24067,6.7711
