Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.459099,0.649317,1.41433,0.193807,1.22891,6.34087
3,0.438287,0.535085,1.22086,0.378598,0.602179,1.59055
7,0.318779,0.472883,1.48342,0.29977,0.977399,3.26049
11,0.345623,0.453837,1.3131,0.29977,0.977399,3.26049
12,0.375735,0.459318,1.22245,0.378598,0.968576,2.55832
13,0.380475,0.454278,1.19398,0.193807,0.977399,5.04315
14,0.295318,0.425815,1.44189,0.378598,0.968576,2.55832
15,0.367025,0.388739,1.05916,0.378598,0.602179,1.59055
16,0.376859,0.421515,1.11849,0.378598,0.968576,2.55832
17,0.338864,0.395767,1.16792,0.29977,0.968576,3.23106
