Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.292909,0.857949,2.92906,0.0106622,1.3075,122.63
2,0.220942,0.363581,1.64559,0.122957,1.07259,8.7233
5,0.306351,0.317995,1.03801,0.485548,0.548229,1.1291
7,0.362179,0.373135,1.03025,0.485548,0.548229,1.1291
8,0.243195,0.324802,1.33557,0.485548,0.991463,2.04195
11,0.350226,0.364329,1.04027,0.485548,0.991463,2.04195
14,0.24979,0.368506,1.47526,0.122957,1.07259,8.7233
15,0.264522,0.333645,1.26131,0.330352,0.991463,3.00124
17,0.333015,0.368539,1.10667,0.485548,0.548229,1.1291
18,0.326511,0.365516,1.11946,0.122957,1.17993,9.59625
21,0.313294,0.33531,1.07027,0.485548,0.991463,2.04195
23,0.327582,0.342488,1.0455,0.485548,0.548229,1.1291
25,0.318805,0.347279,1.08931,0.330352,0.991463,3.00124
27,0.275148,0.344328,1.25143,0.485548,0.991463,2.04195
28,0.300674,0.331064,1.10107,0.485548,0.991463,2.04195
30,0.128825,0.329957,2.56128,0.330352,0.991463,3.00124
32,0.324634,0.344129,1.06005,0.485548,0.548229,1.1291
34,0.30466,0.307918,1.01069,0.485548,0.991463,2.04195
36,0.259944,0.32402,1.2465,0.485548,0.991463,2.04195
38,0.290422,0.319225,1.09918,0.122957,1.11665,9.08165
41,0.315647,0.33369,1.05716,0.122957,1.07259,8.7233
47,0.27763,0.326004,1.17424,0.485548,0.991463,2.04195
50,0.233673,0.32588,1.39459,0.485548,0.991463,2.04195
51,0.294083,0.319592,1.08674,0.485548,0.991463,2.04195
57,0.270639,0.297649,1.0998,0.485548,0.548229,1.1291
59,0.298127,0.313632,1.05201,0.485548,0.548229,1.1291
60,0.275358,0.314045,1.1405,0.122957,0.991463,8.06348
61,0.195343,0.244906,1.25372,0.485548,0.548229,1.1291
63,0.283542,0.308467,1.08791,0.122957,0.991463,8.06348
64,0.256946,0.303471,1.18107,0.485548,0.991463,2.04195
65,0.216978,0.303416,1.39837,0.122957,1.11665,9.08165
66,0.279878,0.29989,1.0715,0.330352,0.991463,3.00124
67,0.156158,0.299657,1.91893,0.122957,1.07259,8.7233
68,0.123626,0.17017,1.37648,0.485548,0.548229,1.1291
69,0.263206,0.292358,1.11076,0.122957,0.991463,8.06348
