Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.25355,0.565136,2.22889,0.0555862,1.30439,23.4661
2,0.354437,0.386383,1.09013,0.35418,0.723302,2.04219
5,0.314293,0.321539,1.02305,0.466756,0.640116,1.37141
9,0.337253,0.345598,1.02474,0.466756,0.640116,1.37141
11,0.246494,0.287411,1.166,0.35418,0.723302,2.04219
13,0.335514,0.350196,1.04376,0.397997,0.723302,1.81736
14,0.292892,0.344362,1.17573,0.397997,0.723302,1.81736
16,0.280072,0.316403,1.12972,0.466756,0.640116,1.37141
17,0.259771,0.345369,1.32951,0.288951,0.734942,2.54348
19,0.0955231,0.132028,1.38216,0.466756,0.640116,1.37141
21,0.255716,0.335947,1.31375,0.466756,0.640116,1.37141
22,0.259963,0.34157,1.31392,0.397997,0.723302,1.81736
26,0.19245,0.329149,1.71031,0.151838,1.22815,8.08856
28,0.24432,0.334289,1.36825,0.35418,0.723302,2.04219
31,0.32076,0.330781,1.03124,0.397997,0.723302,1.81736
32,0.144233,0.269761,1.87032,0.397997,0.723302,1.81736
37,0.201826,0.308,1.52607,0.35418,0.723302,2.04219
39,0.290277,0.31718,1.09268,0.397997,0.723302,1.81736
40,0.25411,0.25972,1.02207,0.466756,0.640116,1.37141
44,0.293689,0.326075,1.11027,0.35418,0.723302,2.04219
48,0.151944,0.299192,1.9691,0.288951,0.734942,2.54348
51,0.275168,0.319723,1.16192,0.288951,0.723302,2.5032
52,0.165596,0.29613,1.78827,0.397997,0.723302,1.81736
54,0.27775,0.320459,1.15377,0.466756,0.640116,1.37141
58,0.212459,0.253872,1.19492,0.397997,0.723302,1.81736
59,0.304385,0.31371,1.03064,0.466756,0.640116,1.37141
60,0.227418,0.304089,1.33714,0.288951,0.723302,2.5032
64,0.214656,0.29668,1.38212,0.288951,0.723302,2.5032
65,0.238304,0.303053,1.27171,0.35418,0.723302,2.04219
66,0.253596,0.299103,1.17945,0.35418,0.723302,2.04219
67,0.27149,0.312602,1.15143,0.397997,0.723302,1.81736
73,0.245824,0.310211,1.26192,0.35418,0.723302,2.04219
74,0.236315,0.308566,1.30574,0.288951,0.734942,2.54348
78,0.298172,0.306714,1.02865,0.466756,0.640116,1.37141
80,0.252111,0.306771,1.21681,0.288951,0.723302,2.5032
82,0.237531,0.298096,1.25498,0.288951,0.734942,2.54348
83,0.255897,0.280688,1.09688,0.466756,0.640116,1.37141
84,0.247839,0.286423,1.15568,0.35418,0.723302,2.04219
85,0.271505,0.28478,1.04889,0.466756,0.640116,1.37141
86,0.27052,0.287647,1.06331,0.397997,0.723302,1.81736
87,0.195627,0.292936,1.49742,0.288951,1.09715,3.797
91,0.265992,0.288927,1.08622,0.397997,0.723302,1.81736
92,0.145311,0.278322,1.91535,0.288951,1.09715,3.797
93,0.250501,0.288258,1.15073,0.288951,0.734942,2.54348
94,0.254369,0.285896,1.12394,0.397997,0.723302,1.81736
95,0.237757,0.283226,1.19124,0.35418,0.723302,2.04219
98,0.191199,0.197718,1.03409,0.466756,0.640116,1.37141
99,0.197671,0.275311,1.39277,0.397997,0.723302,1.81736
104,0.171309,0.252226,1.47234,0.35418,0.723302,2.04219
105,0.103757,0.226325,2.18129,0.288951,0.734942,2.54348
