Cluster, Core Distance
0,0.772634,
2,0.580359,
3,0.575996,
6,0.638723,
7,0.721305,
10,0.649003,
11,0.611053,
14,0.579008,
15,0.665073,
16,0.575345,
18,0.642716,
20,0.657047,
21,0.623862,
23,0.71087,
24,0.667866,
25,0.596231,
