Cluster, Core Distance
0,0.64918,
2,0.497405,
3,0.497361,
5,0.504199,
8,0.51083,
9,0.506933,
14,0.478817,
16,0.457932,
17,0.516814,
18,0.451408,
19,0.521748,
20,0.519756,
21,0.488848,
22,0.452196,
23,0.504678,
