Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.443114,0.725356,1.63695,0.0618783,1.30143,21.032
3,0.485244,0.560824,1.15576,0.50809,0.963227,1.89578
4,0.462934,0.514445,1.11127,0.50809,0.963227,1.89578
6,0.448424,0.494342,1.1024,0.646582,0.963227,1.48972
8,0.367575,0.454938,1.23768,0.646582,0.963227,1.48972
10,0.485809,0.510745,1.05133,0.646582,0.963227,1.48972
12,0.360978,0.487127,1.34946,0.50809,0.963227,1.89578
15,0.44388,0.50068,1.12796,0.50809,0.963227,1.89578
18,0.444746,0.456438,1.02629,0.50809,0.963227,1.89578
20,0.382441,0.478428,1.25098,0.646582,0.963227,1.48972
21,0.46962,0.488841,1.04093,0.50809,0.963227,1.89578
24,0.482067,0.482093,1.00005,0.646582,0.963227,1.48972
25,0.438554,0.479933,1.09435,0.50809,1.13245,2.22884
26,0.459103,0.47073,1.02533,0.50809,0.963227,1.89578
28,0.191171,0.439043,2.2966,0.50809,0.963227,1.89578
29,0.360689,0.398703,1.10539,0.646582,0.963227,1.48972
