Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.343861,0.753543,2.19142,0.0822695,1.36811,16.6297
3,0.280934,0.484542,1.72476,0.0822695,1.22008,14.8303
4,0.429218,0.429761,1.00126,0.28998,0.494721,1.70605
10,0.218442,0.43302,1.98231,0.0822695,1.22008,14.8303
13,0.346843,0.431737,1.24476,0.0822695,1.22008,14.8303
14,0.352478,0.4208,1.19384,0.0822695,1.22008,14.8303
15,0.339578,0.396225,1.16682,0.0822695,0.494721,6.01342
16,0.242388,0.412445,1.70159,0.0822695,1.27474,15.4947
17,0.212432,0.255485,1.20267,0.28998,0.494721,1.70605
18,0.392619,0.406417,1.03514,0.28998,0.494721,1.70605
20,0.275771,0.281869,1.02211,0.28998,0.494721,1.70605
21,0.196108,0.336106,1.71388,0.0822695,1.22008,14.8303
