Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.266297,0.565136,2.12221,0.0555862,1.30439,23.4661
2,0.354437,0.386383,1.09013,0.304264,0.734942,2.41548
5,0.246494,0.37615,1.526,0.304264,0.734942,2.41548
8,0.325617,0.358914,1.10226,0.416739,0.723302,1.73562
9,0.314293,0.321539,1.02305,0.416739,0.723302,1.73562
15,0.103757,0.348797,3.36167,0.304264,1.08935,3.58027
20,0.0955231,0.347693,3.63988,0.343539,0.734942,2.13933
21,0.238304,0.346988,1.45607,0.151838,1.22815,8.08856
23,0.335514,0.350196,1.04376,0.343539,0.734942,2.13933
24,0.292892,0.344362,1.17573,0.343539,0.734942,2.13933
26,0.280072,0.316403,1.12972,0.416739,0.723302,1.73562
27,0.259771,0.345369,1.32951,0.304264,1.08935,3.58027
28,0.317134,0.339965,1.07199,0.416739,0.723302,1.73562
31,0.296961,0.345695,1.16411,0.304264,1.08935,3.58027
35,0.255716,0.335947,1.31375,0.416739,0.723302,1.73562
36,0.259963,0.34157,1.31392,0.343539,0.734942,2.13933
38,0.330383,0.343156,1.03866,0.416739,0.723302,1.73562
41,0.247839,0.341311,1.37715,0.304264,1.08935,3.58027
42,0.191199,0.299847,1.56824,0.343539,0.734942,2.13933
45,0.201826,0.341636,1.69273,0.151838,1.22815,8.08856
46,0.27775,0.338833,1.21992,0.151838,1.22815,8.08856
49,0.329499,0.33275,1.00987,0.416739,0.723302,1.73562
50,0.293689,0.334615,1.13935,0.304264,1.08935,3.58027
54,0.243999,0.291407,1.1943,0.343539,0.734942,2.13933
55,0.232229,0.295519,1.27253,0.304264,1.08935,3.58027
56,0.24432,0.334289,1.36825,0.304264,0.734942,2.41548
59,0.199627,0.330491,1.65554,0.151838,1.08935,7.17438
60,0.144233,0.269761,1.87032,0.343539,0.734942,2.13933
61,0.253596,0.330249,1.30227,0.151838,1.22815,8.08856
62,0.25411,0.25972,1.02207,0.416739,0.723302,1.73562
63,0.227418,0.330373,1.45271,0.151838,1.08935,7.17438
68,0.165596,0.29613,1.78827,0.343539,0.734942,2.13933
70,0.27052,0.309528,1.1442,0.343539,0.734942,2.13933
71,0.209665,0.314811,1.5015,0.151838,1.22815,8.08856
74,0.254369,0.316631,1.24477,0.151838,1.08935,7.17438
76,0.212459,0.253872,1.19492,0.343539,0.734942,2.13933
77,0.304385,0.31371,1.03064,0.416739,0.723302,1.73562
84,0.255897,0.310912,1.21499,0.304264,0.734942,2.41548
85,0.245824,0.310211,1.26192,0.304264,0.734942,2.41548
