Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.310533,0.592215,1.90709,0.0778652,1.34763,17.3072
2,0.221414,0.411482,1.85843,0.201517,1.21927,6.05044
4,0.365937,0.419259,1.14571,0.201517,1.20195,5.96452
7,0.199116,0.367024,1.84327,0.201517,1.20195,5.96452
9,0.373973,0.399461,1.06815,0.201517,1.20195,5.96452
11,0.31939,0.383247,1.19993,0.201517,1.20195,5.96452
12,0.215276,0.396712,1.84281,0.201517,1.2628,6.26648
14,0.33129,0.379822,1.14649,0.201517,1.20195,5.96452
18,0.246183,0.348795,1.41681,0.201517,1.21927,6.05044
20,0.263634,0.374384,1.42009,0.201517,1.21927,6.05044
23,0.337676,0.375132,1.11092,0.201517,1.2628,6.26648
24,0.344541,0.371222,1.07744,0.201517,1.21927,6.05044
26,0.284045,0.372571,1.31166,0.201517,1.21927,6.05044
29,0.3154,0.363478,1.15244,0.201517,1.20195,5.96452
32,0.22049,0.267683,1.21404,0.601837,1.16649,1.93822
33,0.138791,0.201893,1.45465,0.201517,1.20195,5.96452
34,0.29814,0.35735,1.1986,0.201517,1.20195,5.96452
37,0.355188,0.365163,1.02808,0.201517,1.21927,6.05044
40,0.331355,0.360568,1.08816,0.201517,1.21927,6.05044
41,0.272751,0.362547,1.32922,0.201517,1.21927,6.05044
42,0.285825,0.362657,1.26881,0.201517,1.2628,6.26648
43,0.304206,0.362558,1.19182,0.201517,1.21927,6.05044
44,0.143102,0.342584,2.39399,0.201517,1.21927,6.05044
45,0.269327,0.359154,1.33353,0.201517,1.21927,6.05044
