Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.189161,0.457453,2.41833,0.0275189,1.39386,50.6511
2,0.274859,0.297601,1.08274,0.39493,0.510863,1.29355
4,0.280074,0.284532,1.01592,0.39493,0.510863,1.29355
7,0.270023,0.292698,1.08397,0.335939,0.510863,1.5207
8,0.269088,0.287671,1.06906,0.39493,0.510863,1.29355
10,0.282631,0.288389,1.02037,0.39493,0.510863,1.29355
12,0.211629,0.28515,1.3474,0.383386,0.510863,1.3325
14,0.259198,0.285479,1.10139,0.297209,0.870819,2.92998
17,0.269779,0.271091,1.00486,0.39493,0.510863,1.29355
19,0.265638,0.278516,1.04848,0.383386,0.510863,1.3325
21,0.263896,0.275128,1.04256,0.39493,0.510863,1.29355
23,0.235238,0.281924,1.19846,0.297209,0.870819,2.92998
24,0.251077,0.280938,1.11893,0.297209,0.870819,2.92998
27,0.264501,0.276018,1.04354,0.39493,0.510863,1.29355
28,0.256451,0.279373,1.08938,0.335939,0.510863,1.5207
30,0.275948,0.277342,1.00505,0.39493,0.510863,1.29355
33,0.266994,0.272745,1.02154,0.39493,0.510863,1.29355
35,0.238125,0.27147,1.14003,0.335939,0.510863,1.5207
36,0.25757,0.278226,1.08019,0.39493,0.510863,1.29355
39,0.214584,0.254972,1.18822,0.39493,0.510863,1.29355
41,0.264125,0.277393,1.05023,0.39493,0.510863,1.29355
42,0.189381,0.250425,1.32234,0.335939,0.870819,2.5922
45,0.259639,0.27552,1.06117,0.39493,0.510863,1.29355
47,0.242594,0.271616,1.11963,0.289203,0.877171,3.03306
48,0.249962,0.261145,1.04474,0.383386,0.510863,1.3325
52,0.260971,0.267499,1.02501,0.39493,0.510863,1.29355
53,0.243134,0.266238,1.09503,0.297209,0.870819,2.92998
54,0.204543,0.245687,1.20115,0.383386,0.510863,1.3325
57,0.237784,0.265035,1.1146,0.383386,0.510863,1.3325
58,0.250438,0.252964,1.01008,0.39493,0.510863,1.29355
60,0.249736,0.262026,1.04921,0.383386,0.510863,1.3325
62,0.220668,0.25063,1.13578,0.297209,0.870819,2.92998
64,0.212278,0.256475,1.2082,0.289203,0.877171,3.03306
66,0.20577,0.258291,1.25524,0.383386,0.510863,1.3325
71,0.230823,0.256958,1.11322,0.297209,0.870819,2.92998
73,0.206633,0.23839,1.15369,0.39493,0.510863,1.29355
75,0.241673,0.251664,1.04134,0.383386,0.510863,1.3325
77,0.235832,0.250655,1.06285,0.335939,0.870819,2.5922
78,0.167759,0.212073,1.26415,0.39493,0.510863,1.29355
80,0.246142,0.254642,1.03453,0.39493,0.510863,1.29355
82,0.179046,0.24663,1.37747,0.289203,0.872159,3.01573
84,0.2217,0.238736,1.07685,0.335939,0.510863,1.5207
87,0.112338,0.238243,2.12078,0.289203,0.877171,3.03306
91,0.236416,0.249255,1.0543,0.297209,0.870819,2.92998
93,0.188997,0.238573,1.26231,0.39493,0.510863,1.29355
94,0.170323,0.224735,1.31946,0.335939,0.510863,1.5207
102,0.200627,0.240718,1.19983,0.383386,0.510863,1.3325
107,0.155534,0.23739,1.52628,0.383386,0.510863,1.3325
108,0.183257,0.234374,1.27894,0.297209,0.870819,2.92998
109,0.184733,0.241272,1.30605,0.335939,0.870819,2.5922
113,0.221516,0.241676,1.09101,0.297209,0.870819,2.92998
114,0.236275,0.241296,1.02125,0.39493,0.510863,1.29355
116,0.0653473,0.21303,3.25997,0.297209,0.870819,2.92998
118,0.205177,0.212896,1.03762,0.39493,0.510863,1.29355
122,0.165736,0.188283,1.13604,0.39493,0.510863,1.29355
123,0.165813,0.194617,1.17372,0.383386,0.510863,1.3325
124,0.180888,0.212874,1.17683,0.297209,0.870819,2.92998
125,0.219196,0.23608,1.07702,0.39493,0.510863,1.29355
126,0.1887,0.217895,1.15471,0.335939,0.510863,1.5207
127,0.215504,0.232505,1.07889,0.335939,0.870819,2.5922
129,0.174246,0.23316,1.33811,0.289203,0.870819,3.0111
130,0.109457,0.222877,2.0362,0.335939,0.870819,2.5922
133,0.174506,0.194192,1.11281,0.39493,0.510863,1.29355
135,0.152494,0.210779,1.38221,0.297209,0.870819,2.92998
137,0.218692,0.227728,1.04132,0.39493,0.510863,1.29355
138,0.193334,0.213855,1.10614,0.39493,0.510863,1.29355
139,0.167744,0.22243,1.32601,0.39493,0.510863,1.29355
140,0.210958,0.220669,1.04603,0.383386,0.510863,1.3325
142,0.169447,0.209429,1.23595,0.297209,0.870819,2.92998
144,0.148859,0.221251,1.48631,0.289203,0.870819,3.0111
145,0.179888,0.209035,1.16203,0.383386,0.510863,1.3325
146,0.0449561,0.219231,4.87655,0.289203,0.870819,3.0111
147,0.169047,0.220872,1.30658,0.39493,0.510863,1.29355
149,0.174973,0.187909,1.07393,0.39493,0.510863,1.29355
150,0.172333,0.186484,1.08211,0.297209,0.870819,2.92998
151,0.156299,0.201686,1.29039,0.383386,0.510863,1.3325
