Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.259573,0.565136,2.17717,0.0555862,1.33067,23.9388
2,0.354437,0.386383,1.09013,0.343539,0.734942,2.13933
4,0.103757,0.348797,3.36167,0.304264,0.734942,2.41548
7,0.246494,0.287411,1.166,0.343539,0.734942,2.13933
8,0.292892,0.344362,1.17573,0.35418,0.723302,2.04219
11,0.259771,0.345369,1.32951,0.304264,0.734942,2.41548
13,0.280072,0.316403,1.12972,0.466756,0.723302,1.54964
15,0.0955231,0.132028,1.38216,0.466756,0.723302,1.54964
17,0.255716,0.335947,1.31375,0.466756,0.723302,1.54964
18,0.259963,0.34157,1.31392,0.35418,0.723302,2.04219
21,0.266297,0.340258,1.27774,0.304264,0.734942,2.41548
24,0.328738,0.333485,1.01444,0.343539,0.734942,2.13933
26,0.27775,0.326777,1.17651,0.151838,1.08935,7.17438
33,0.246782,0.334972,1.35736,0.151838,1.22815,8.08856
34,0.289016,0.333216,1.15293,0.304264,1.08935,3.58027
35,0.191199,0.331836,1.73555,0.304264,1.08935,3.58027
36,0.259764,0.2636,1.01477,0.466756,0.723302,1.54964
41,0.325617,0.328066,1.00752,0.466756,0.723302,1.54964
42,0.201826,0.331861,1.64429,0.304264,1.08935,3.58027
43,0.311952,0.330267,1.05871,0.35418,0.723302,2.04219
44,0.311034,0.325247,1.04569,0.466756,0.723302,1.54964
46,0.24432,0.334289,1.36825,0.343539,0.734942,2.13933
49,0.300167,0.324521,1.08114,0.343539,0.734942,2.13933
50,0.144233,0.269761,1.87032,0.35418,0.723302,2.04219
52,0.247839,0.329899,1.3311,0.304264,1.08935,3.58027
53,0.293689,0.328198,1.1175,0.304264,0.734942,2.41548
54,0.25411,0.25972,1.02207,0.466756,0.723302,1.54964
56,0.312962,0.328926,1.05101,0.466756,0.723302,1.54964
63,0.308215,0.313251,1.01634,0.466756,0.723302,1.54964
64,0.165596,0.29613,1.78827,0.35418,0.723302,2.04219
70,0.212459,0.253872,1.19492,0.35418,0.723302,2.04219
71,0.304385,0.31371,1.03064,0.466756,0.723302,1.54964
74,0.275286,0.31432,1.14179,0.304264,1.08935,3.58027
76,0.227418,0.304089,1.33714,0.304264,0.734942,2.41548
78,0.301937,0.312637,1.03544,0.35418,0.723302,2.04219
79,0.254369,0.310309,1.21991,0.343539,0.734942,2.13933
81,0.250501,0.312041,1.24567,0.304264,1.08935,3.58027
82,0.302965,0.311486,1.02812,0.466756,0.723302,1.54964
84,0.214656,0.29668,1.38212,0.304264,0.734942,2.41548
85,0.238304,0.303053,1.27171,0.343539,0.734942,2.13933
86,0.253596,0.299103,1.17945,0.343539,0.734942,2.13933
87,0.253094,0.312602,1.23512,0.151838,1.22815,8.08856
89,0.303078,0.310319,1.02389,0.343539,0.734942,2.13933
91,0.245824,0.310211,1.26192,0.343539,0.734942,2.13933
94,0.273628,0.298096,1.08942,0.343539,0.734942,2.13933
95,0.255897,0.280688,1.09688,0.466756,0.723302,1.54964
96,0.27052,0.287647,1.06331,0.35418,0.723302,2.04219
97,0.195627,0.292936,1.49742,0.151838,1.17613,7.74593
