Cluster, Core Distance
0,0.537306,
2,0.372621,
3,0.334788,
4,0.391852,
6,0.46549,
9,0.394754,
11,0.434937,
13,0.39447,
14,0.39263,
16,0.40438,
21,0.454243,
23,0.458197,
24,0.368536,
26,0.378107,
31,0.448458,
32,0.437563,
33,0.38307,
35,0.379342,
36,0.44499,
40,0.43972,
42,0.427064,
44,0.41999,
45,0.537306,
46,0.396613,
47,0.359689,
