Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.343861,0.756186,2.1991,0.0894897,1.33992,14.9729
2,0.212432,0.487882,2.29666,0.179687,1.24845,6.94795
5,0.435503,0.51276,1.1774,0.179687,1.26989,7.06723
6,0.346843,0.373593,1.07713,0.482921,1.21896,2.52413
12,0.403814,0.431737,1.06915,0.482921,1.21896,2.52413
13,0.430747,0.471499,1.09461,0.482921,1.21896,2.52413
14,0.429218,0.429761,1.00126,0.482921,1.21896,2.52413
16,0.218442,0.43302,1.98231,0.179687,1.24845,6.94795
18,0.404462,0.423786,1.04778,0.482921,1.21896,2.52413
20,0.352478,0.4208,1.19384,0.179687,1.24845,6.94795
21,0.339578,0.396225,1.16682,0.179687,1.24845,6.94795
22,0.275771,0.392465,1.42316,0.179687,1.26989,7.06723
23,0.377232,0.410944,1.08937,0.179687,1.24845,6.94795
