Cluster, Core Distance
0,0.529185,
2,0.324844,
3,0.373947,
5,0.297132,
6,0.363258,
11,0.372235,
12,0.419761,
15,0.340366,
17,0.34268,
20,0.308641,
21,0.316562,
22,0.33981,
25,0.402759,
27,0.425551,
29,0.330089,
31,0.389347,
32,0.31336,
33,0.339547,
34,0.303463,
36,0.348801,
38,0.374042,
44,0.338255,
47,0.361896,
48,0.363366,
51,0.371746,
53,0.31945,
55,0.344339,
56,0.342716,
57,0.344102,
58,0.382319,
59,0.379501,
62,0.295374,
64,0.307131,
65,0.363703,
66,0.306244,
67,0.3284,
