Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.37268,0.689221,1.84936,0.0395712,1.23317,31.1634
3,0.465805,0.501741,1.07715,0.0599802,0.814197,13.5744
5,0.392115,0.420663,1.07281,0.0599802,0.740434,12.3446
6,0.317712,0.391312,1.23166,0.0599802,0.740434,12.3446
9,0.423107,0.438379,1.0361,0.0599802,0.740434,12.3446
15,0.371298,0.431128,1.16114,0.0599802,0.814197,13.5744
16,0.410143,0.425343,1.03706,0.0599802,0.814197,13.5744
17,0.214131,0.433473,2.02434,0.0599802,1.08579,18.1026
18,0.294767,0.421866,1.43118,0.0599802,1.08579,18.1026
19,0.30071,0.403323,1.34123,0.0599802,1.08579,18.1026
22,0.177581,0.413736,2.32985,0.0599802,1.08579,18.1026
23,0.25295,0.408811,1.61617,0.0599802,0.814197,13.5744
24,0.327626,0.328555,1.00284,0.0599802,0.740434,12.3446
26,0.303191,0.384171,1.26709,0.0599802,1.08579,18.1026
27,0.3295,0.371411,1.1272,0.0599802,0.740434,12.3446
