Cluster, Core Distance
0,0.776865,
3,0.723241,
5,0.642941,
8,0.627692,
11,0.681739,
12,0.668412,
13,0.776219,
15,0.669894,
16,0.680007,
18,0.562911,
28,0.59666,
34,0.563173,
35,0.611022,
