Cluster, Core Distance
0,0.482765,
2,0.323442,
4,0.306889,
7,0.324531,
8,0.301712,
10,0.291272,
15,0.290691,
17,0.289824,
18,0.292765,
21,0.278124,
22,0.188866,
24,0.287529,
26,0.265898,
27,0.292115,
28,0.290578,
30,0.19581,
32,0.279502,
41,0.278183,
75,0.224013,
88,0.228537,
89,0.248517,
