Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.421052,0.689221,1.6369,0.0395712,1.21236,30.6374
3,0.392115,0.420663,1.07281,0.573204,0.814197,1.42043
6,0.317712,0.391312,1.23166,0.573204,0.814197,1.42043
8,0.419316,0.438379,1.04546,0.0395712,1.08579,27.439
14,0.431971,0.432113,1.00033,0.573204,0.814197,1.42043
16,0.371298,0.434988,1.17153,0.0856528,1.08579,12.6767
17,0.320797,0.428817,1.33673,0.0395712,1.14404,28.9109
20,0.294767,0.421866,1.43118,0.0395712,1.08579,27.439
21,0.30071,0.403323,1.34123,0.0856528,1.08579,12.6767
22,0.25295,0.408811,1.61617,0.290861,0.814197,2.79927
23,0.271456,0.395277,1.45614,0.0856528,1.08579,12.6767
