Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.200927,0.457453,2.27671,0.0436099,1.39386,31.9621
2,0.211629,0.28515,1.3474,0.383386,0.510863,1.3325
5,0.18641,0.27147,1.45631,0.259918,0.755158,2.90537
6,0.189381,0.250425,1.32234,0.259918,0.510863,1.96548
8,0.265638,0.268804,1.01192,0.39493,0.510863,1.29355
11,0.249962,0.261145,1.04474,0.383386,0.510863,1.3325
12,0.230485,0.248111,1.07647,0.39493,0.510863,1.29355
14,0.226557,0.249969,1.10334,0.383386,0.510863,1.3325
16,0.226295,0.243438,1.07575,0.39493,0.510863,1.29355
19,0.112338,0.249996,2.2254,0.194223,0.904993,4.65956
20,0.236182,0.251374,1.06433,0.259918,0.510863,1.96548
22,0.212278,0.247546,1.16614,0.383386,0.510863,1.3325
24,0.225531,0.24883,1.10331,0.39493,0.510863,1.29355
27,0.188997,0.238573,1.26231,0.39493,0.510863,1.29355
28,0.167759,0.212073,1.26415,0.39493,0.510863,1.29355
31,0.234398,0.246395,1.05118,0.259918,0.510863,1.96548
33,0.236671,0.246376,1.04101,0.39493,0.510863,1.29355
34,0.209567,0.246767,1.17751,0.383386,0.510863,1.3325
37,0.217997,0.237104,1.08765,0.39493,0.510863,1.29355
38,0.234825,0.245281,1.04453,0.259918,0.510863,1.96548
41,0.215166,0.247934,1.15229,0.194223,0.904993,4.65956
42,0.223696,0.237733,1.06275,0.383386,0.510863,1.3325
45,0.243134,0.244503,1.00563,0.39493,0.510863,1.29355
46,0.22228,0.24427,1.09893,0.39493,0.510863,1.29355
49,0.219625,0.237472,1.08126,0.383386,0.510863,1.3325
51,0.206633,0.23839,1.15369,0.39493,0.510863,1.29355
55,0.22275,0.241661,1.0849,0.383386,0.510863,1.3325
56,0.20577,0.209871,1.01993,0.39493,0.510863,1.29355
58,0.200627,0.240718,1.19983,0.383386,0.510863,1.3325
61,0.169047,0.226033,1.3371,0.259918,0.814811,3.13488
62,0.211844,0.241295,1.13902,0.194223,0.870819,4.48361
64,0.216638,0.233599,1.07829,0.39493,0.510863,1.29355
66,0.212314,0.240439,1.13247,0.259918,0.510863,1.96548
67,0.204019,0.238374,1.16839,0.259918,0.510863,1.96548
71,0.237611,0.237664,1.00022,0.39493,0.510863,1.29355
73,0.235349,0.241571,1.02644,0.39493,0.510863,1.29355
75,0.210854,0.236419,1.12124,0.39493,0.510863,1.29355
78,0.232716,0.236643,1.01687,0.259918,0.510863,1.96548
80,0.22147,0.24046,1.08575,0.259918,0.510863,1.96548
82,0.232613,0.24167,1.03893,0.39493,0.510863,1.29355
85,0.192202,0.20739,1.07902,0.383386,0.510863,1.3325
86,0.211582,0.240365,1.13604,0.259918,0.510863,1.96548
87,0.207326,0.239695,1.15613,0.194223,0.870819,4.48361
88,0.201974,0.240461,1.19056,0.259918,0.510863,1.96548
90,0.215877,0.241423,1.11834,0.194223,0.904993,4.65956
94,0.166908,0.21303,1.27634,0.259918,0.510863,1.96548
96,0.236112,0.236797,1.0029,0.39493,0.510863,1.29355
98,0.184733,0.227325,1.23056,0.259918,0.510863,1.96548
101,0.234854,0.237202,1.01,0.383386,0.510863,1.3325
102,0.217226,0.223124,1.02715,0.39493,0.510863,1.29355
104,0.206046,0.237789,1.15406,0.259918,0.755158,2.90537
106,0.219096,0.234878,1.07203,0.259918,0.510863,1.96548
108,0.194179,0.231834,1.19392,0.383386,0.510863,1.3325
111,0.213701,0.234561,1.09761,0.383386,0.510863,1.3325
113,0.219824,0.2371,1.07859,0.383386,0.510863,1.3325
115,0.22965,0.238088,1.03675,0.39493,0.510863,1.29355
116,0.189907,0.234571,1.23519,0.259918,0.755158,2.90537
117,0.208078,0.238668,1.14701,0.259918,0.510863,1.96548
119,0.224096,0.234522,1.04653,0.259918,0.755158,2.90537
123,0.218329,0.232499,1.0649,0.383386,0.510863,1.3325
127,0.230687,0.235328,1.02012,0.39493,0.510863,1.29355
135,0.183257,0.236305,1.28947,0.18523,0.904993,4.88579
136,0.225141,0.235479,1.04592,0.383386,0.510863,1.3325
140,0.234253,0.236474,1.00948,0.39493,0.510863,1.29355
141,0.207025,0.230578,1.11377,0.259918,0.755158,2.90537
142,0.20371,0.228749,1.12291,0.259918,0.510863,1.96548
143,0.219354,0.2338,1.06586,0.39493,0.510863,1.29355
146,0.1887,0.217895,1.15471,0.259918,0.510863,1.96548
151,0.174246,0.23316,1.33811,0.194223,0.870819,4.48361
158,0.218067,0.228795,1.0492,0.383386,0.510863,1.3325
159,0.212501,0.231167,1.08784,0.259918,0.755158,2.90537
165,0.170323,0.224735,1.31946,0.259918,0.510863,1.96548
166,0.109457,0.222877,2.0362,0.259918,0.510863,1.96548
169,0.174506,0.204932,1.17435,0.259918,0.510863,1.96548
170,0.219751,0.232267,1.05696,0.259918,0.510863,1.96548
171,0.172555,0.19891,1.15274,0.39493,0.510863,1.29355
172,0.204682,0.232556,1.13618,0.194223,0.870819,4.48361
173,0.195559,0.219775,1.12383,0.39493,0.510863,1.29355
