Cluster, Core Distance
0,0.671705,
2,0.52887,
3,0.501241,
7,0.56033,
8,0.484902,
14,0.533859,
16,0.474476,
18,0.501132,
19,0.580625,
21,0.512202,
25,0.607268,
26,0.507562,
28,0.551464,
30,0.548753,
31,0.503943,
32,0.530767,
33,0.57161,
34,0.570611,
35,0.501241,
36,0.525971,
37,0.515746,
