Cluster, Core Distance
0,0.666019,
2,0.500031,
3,0.501693,
6,0.527408,
8,0.526943,
10,0.502953,
11,0.52257,
13,0.525858,
16,0.587045,
19,0.517807,
20,0.53157,
21,0.546948,
23,0.544685,
24,0.500186,
26,0.503398,
28,0.496305,
29,0.517789,
30,0.53474,
31,0.508923,
