Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.270749,0.470862,1.73911,0.0520804,1.27174,24.4188
3,0.309265,0.333891,1.07963,0.55088,0.668841,1.21413
4,0.348493,0.362227,1.03941,0.413793,0.680147,1.64369
7,0.342863,0.349555,1.01952,0.55088,0.668841,1.21413
8,0.342433,0.35105,1.02516,0.55088,0.668841,1.21413
10,0.318382,0.355864,1.11773,0.437915,0.668841,1.52733
12,0.305493,0.346552,1.1344,0.55088,0.668841,1.21413
14,0.296051,0.351682,1.18791,0.437915,0.668841,1.52733
16,0.171892,0.349126,2.03108,0.352515,0.855479,2.42679
19,0.311378,0.341541,1.09687,0.437915,0.668841,1.52733
21,0.315454,0.343143,1.08778,0.437915,0.680147,1.55315
22,0.314564,0.33913,1.07809,0.368764,0.855479,2.31986
25,0.298885,0.321458,1.07552,0.437915,0.668841,1.52733
26,0.335487,0.335583,1.00029,0.55088,0.668841,1.21413
28,0.289737,0.342444,1.18191,0.282449,0.855479,3.02879
31,0.240246,0.323922,1.34829,0.413793,0.680147,1.64369
32,0.292936,0.3343,1.1412,0.413793,0.680147,1.64369
34,0.308828,0.317883,1.02932,0.55088,0.668841,1.21413
40,0.271735,0.337766,1.243,0.413793,0.680147,1.64369
43,0.312443,0.329419,1.05433,0.437915,0.668841,1.52733
44,0.288637,0.335321,1.16174,0.368764,0.680147,1.8444
47,0.294704,0.329309,1.11742,0.55088,0.668841,1.21413
49,0.320672,0.333198,1.03906,0.55088,0.668841,1.21413
50,0.305702,0.322113,1.05368,0.437915,0.668841,1.52733
51,0.315374,0.332216,1.0534,0.413793,0.680147,1.64369
54,0.29062,0.329017,1.13212,0.55088,0.668841,1.21413
56,0.292405,0.330252,1.12943,0.413793,0.680147,1.64369
57,0.28698,0.332521,1.15869,0.368764,0.855479,2.31986
58,0.318328,0.329649,1.03556,0.55088,0.668841,1.21413
60,0.297959,0.329884,1.10714,0.368764,0.680147,1.8444
62,0.311291,0.328797,1.05624,0.437915,0.668841,1.52733
66,0.26398,0.300982,1.14017,0.55088,0.668841,1.21413
69,0.254838,0.328698,1.28983,0.282449,0.855479,3.02879
71,0.28793,0.317526,1.10279,0.437915,0.680147,1.55315
73,0.297876,0.317967,1.06745,0.55088,0.668841,1.21413
75,0.26685,0.318936,1.19519,0.437915,0.680147,1.55315
81,0.297366,0.316191,1.06331,0.437915,0.680147,1.55315
82,0.29694,0.31588,1.06378,0.437915,0.668841,1.52733
83,0.279266,0.318365,1.14001,0.413793,0.680147,1.64369
88,0.317052,0.323327,1.01979,0.55088,0.668841,1.21413
89,0.288031,0.315101,1.09398,0.437915,0.668841,1.52733
91,0.312268,0.321802,1.03053,0.55088,0.668841,1.21413
92,0.280983,0.31882,1.13466,0.437915,0.680147,1.55315
95,0.282086,0.321176,1.13858,0.437915,0.680147,1.55315
97,0.246195,0.293117,1.19059,0.55088,0.668841,1.21413
98,0.260293,0.319041,1.2257,0.437915,0.668841,1.52733
99,0.240655,0.304372,1.26477,0.437915,0.668841,1.52733
102,0.230456,0.318983,1.38414,0.368764,0.855479,2.31986
103,0.292895,0.302514,1.03284,0.55088,0.668841,1.21413
108,0.278783,0.305223,1.09484,0.437915,0.680147,1.55315
110,0.301622,0.316582,1.0496,0.437915,0.668841,1.52733
111,0.271871,0.306866,1.12872,0.437915,0.680147,1.55315
112,0.240805,0.314566,1.30631,0.368764,0.855479,2.31986
114,0.282649,0.306833,1.08556,0.413793,0.680147,1.64369
115,0.314801,0.315691,1.00283,0.55088,0.668841,1.21413
117,0.307382,0.307504,1.0004,0.55088,0.668841,1.21413
118,0.288504,0.311005,1.07799,0.437915,0.668841,1.52733
121,0.267246,0.278563,1.04235,0.55088,0.668841,1.21413
122,0.261027,0.278478,1.06685,0.437915,0.668841,1.52733
123,0.284853,0.2908,1.02088,0.55088,0.668841,1.21413
127,0.283395,0.305382,1.07758,0.55088,0.668841,1.21413
129,0.225,0.298112,1.32495,0.55088,0.668841,1.21413
130,0.278554,0.302929,1.0875,0.55088,0.668841,1.21413
131,0.250956,0.292399,1.16514,0.437915,0.680147,1.55315
134,0.260448,0.299864,1.15134,0.437915,0.668841,1.52733
135,0.256485,0.300238,1.17059,0.352515,0.855479,2.42679
136,0.251122,0.297647,1.18527,0.437915,0.680147,1.55315
137,0.24364,0.298257,1.22417,0.282449,0.965216,3.41731
138,0.172042,0.273203,1.588,0.413793,0.680147,1.64369
139,0.291788,0.295474,1.01263,0.55088,0.668841,1.21413
