Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.30586,0.682752,2.23224,0.0408597,1.36361,33.373
2,0.360689,0.398703,1.10539,0.178405,1.31007,7.34322
4,0.330276,0.393599,1.19173,0.178405,1.31007,7.34322
6,0.173285,0.376625,2.17345,0.178405,1.31007,7.34322
9,0.262427,0.339015,1.29184,0.178405,1.31007,7.34322
10,0.334068,0.372818,1.11599,0.178405,1.31007,7.34322
13,0.381944,0.391974,1.02626,0.178405,1.31007,7.34322
15,0.315893,0.361791,1.1453,0.178405,1.31007,7.34322
16,0.241118,0.374741,1.55418,0.178405,1.31007,7.34322
19,0.328901,0.356004,1.08241,0.178405,1.31007,7.34322
22,0.237234,0.37156,1.56622,0.133711,1.31007,9.79778
29,0.158936,0.365724,2.30107,0.178405,1.31007,7.34322
31,0.159586,0.372635,2.33501,0.133711,1.31007,9.79778
37,0.339753,0.356992,1.05074,0.178405,1.31007,7.34322
38,0.36258,0.37367,1.03059,0.178405,1.31007,7.34322
39,0.351536,0.366712,1.04317,0.178405,1.31007,7.34322
41,0.284949,0.368512,1.29325,0.178405,1.31007,7.34322
42,0.346965,0.371403,1.07043,0.178405,1.31007,7.34322
44,0.315384,0.36463,1.15615,0.178405,1.31007,7.34322
47,0.322905,0.368368,1.14079,0.178405,1.31007,7.34322
49,0.29276,0.369122,1.26084,0.110211,1.31007,11.8869
52,0.191171,0.359895,1.88258,0.178405,1.31007,7.34322
54,0.236078,0.34394,1.45689,0.178405,1.31007,7.34322
56,0.208201,0.282443,1.35658,0.178405,1.31007,7.34322
57,0.267676,0.364543,1.36188,0.178405,1.31007,7.34322
58,0.202449,0.35934,1.77497,0.178405,1.31007,7.34322
60,0.303801,0.358605,1.1804,0.178405,1.31007,7.34322
61,0.298482,0.318365,1.06661,0.178405,1.31007,7.34322
64,0.324745,0.334654,1.03051,0.178405,1.31007,7.34322
65,0.183745,0.347389,1.8906,0.133711,1.31007,9.79778
72,0.290873,0.339594,1.1675,0.178405,1.31007,7.34322
74,0.316025,0.3265,1.03315,0.178405,1.31007,7.34322
75,0.192958,0.267152,1.38451,0.178405,1.31007,7.34322
76,0.313933,0.339462,1.08132,0.178405,1.31007,7.34322
77,0.301392,0.336705,1.11717,0.178405,1.31007,7.34322
78,0.327696,0.328765,1.00326,0.178405,1.31007,7.34322
79,0.318754,0.328988,1.0321,0.178405,1.31007,7.34322
80,0.127202,0.34338,2.69949,0.178405,1.31007,7.34322
87,0.282316,0.302377,1.07106,0.178405,1.31007,7.34322
88,0.277334,0.33449,1.20609,0.178405,1.31007,7.34322
89,0.218888,0.334163,1.52664,0.178405,1.31007,7.34322
90,0.313901,0.330868,1.05405,0.178405,1.31007,7.34322
91,0.262144,0.326125,1.24407,0.133711,1.31007,9.79778
92,0.312766,0.319009,1.01996,0.178405,1.31007,7.34322
93,0.222458,0.328473,1.47656,0.178405,1.31007,7.34322
