Cluster, Core Distance
0,0.491339,
2,0.337656,
3,0.318155,
4,0.369078,
6,0.342587,
8,0.333137,
11,0.414303,
13,0.311695,
16,0.346762,
18,0.411937,
19,0.434413,
21,0.353862,
23,0.348942,
27,0.412596,
28,0.359673,
30,0.332909,
33,0.447446,
34,0.361336,
36,0.424941,
37,0.414793,
39,0.435691,
41,0.374949,
44,0.381547,
45,0.366206,
