Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.334825,0.617119,1.84311,0.0771003,1.30735,16.9565
2,0.251691,0.410299,1.63017,0.121087,1.08525,8.9626
5,0.348533,0.395269,1.13409,0.121087,1.08525,8.9626
6,0.324619,0.344634,1.06166,0.121087,1.08525,8.9626
9,0.367031,0.393839,1.07304,0.121087,1.08525,8.9626
10,0.295742,0.380491,1.28656,0.121087,1.11053,9.17132
12,0.299991,0.364307,1.21439,0.121087,1.08525,8.9626
15,0.326486,0.373224,1.14316,0.121087,1.11053,9.17132
16,0.365804,0.370355,1.01244,0.121087,1.08525,8.9626
21,0.120311,0.140379,1.16679,0.121087,1.08525,8.9626
23,0.305753,0.370059,1.21032,0.121087,1.11053,9.17132
27,0.330717,0.372963,1.12774,0.121087,1.11053,9.17132
28,0.311507,0.368505,1.18297,0.121087,1.08525,8.9626
33,0.307502,0.369811,1.20263,0.121087,1.11053,9.17132
34,0.32129,0.371399,1.15596,0.121087,1.11053,9.17132
35,0.329906,0.361063,1.09444,0.121087,1.11053,9.17132
36,0.364805,0.368355,1.00973,0.121087,1.08525,8.9626
38,0.350838,0.362507,1.03326,0.121087,1.08525,8.9626
43,0.266107,0.366305,1.37653,0.121087,1.11053,9.17132
44,0.334187,0.368841,1.1037,0.121087,1.11053,9.17132
45,0.334602,0.36309,1.08514,0.121087,1.15458,9.53513
47,0.355672,0.366031,1.02912,0.121087,1.08525,8.9626
48,0.254786,0.368795,1.44747,0.121087,1.11053,9.17132
49,0.345256,0.367881,1.06553,0.121087,1.08525,8.9626
52,0.340165,0.36244,1.06548,0.121087,1.08525,8.9626
53,0.350986,0.366356,1.04379,0.121087,1.11053,9.17132
56,0.346089,0.355444,1.02703,0.121087,1.08525,8.9626
57,0.331824,0.364542,1.0986,0.121087,1.11053,9.17132
58,0.337289,0.357311,1.05936,0.121087,1.11053,9.17132
60,0.346561,0.35516,1.02481,0.121087,1.08525,8.9626
65,0.342239,0.358503,1.04752,0.121087,1.08525,8.9626
67,0.308453,0.339779,1.10156,0.121087,1.11053,9.17132
68,0.30236,0.332657,1.1002,0.121087,1.08525,8.9626
69,0.280346,0.359834,1.28353,0.0968678,1.24048,12.8059
72,0.255845,0.326367,1.27564,0.121087,1.08525,8.9626
73,0.307116,0.355716,1.15825,0.121087,1.15458,9.53513
76,0.287311,0.344112,1.1977,0.121087,1.11053,9.17132
77,0.335647,0.34926,1.04056,0.121087,1.08525,8.9626
