Cluster, Core Distance
0,0.578264,
2,0.433923,
3,0.362098,
6,0.33685,
8,0.407849,
10,0.398166,
12,0.385501,
17,0.483834,
19,0.409116,
20,0.375544,
21,0.420698,
23,0.42096,
24,0.415701,
26,0.416631,
29,0.3898,
33,0.424791,
36,0.347956,
37,0.453833,
38,0.391532,
39,0.368774,
41,0.454184,
43,0.379887,
45,0.336175,
46,0.379048,
48,0.412718,
58,0.392199,
61,0.383427,
62,0.396757,
63,0.350305,
66,0.443562,
68,0.366073,
71,0.39851,
72,0.438228,
73,0.383903,
78,0.391055,
79,0.410095,
