Cluster, Core Distance
0,0.672714,
2,0.501311,
3,0.501753,
5,0.520562,
6,0.619826,
15,0.584056,
17,0.515111,
20,0.592547,
21,0.530843,
22,0.507266,
23,0.537992,
25,0.608615,
26,0.545193,
28,0.535315,
30,0.516946,
31,0.590887,
32,0.534212,
33,0.545676,
34,0.561682,
35,0.519881,
36,0.53068,
37,0.551048,
