Cluster, Core Distance
0,0.680141,
2,0.514237,
3,0.513549,
5,0.578221,
12,0.536896,
15,0.549828,
16,0.59867,
19,0.557673,
21,0.59537,
22,0.565403,
23,0.577258,
24,0.602215,
26,0.540515,
28,0.5729,
30,0.629468,
33,0.552905,
34,0.54524,
35,0.530573,
36,0.540376,
37,0.50009,
38,0.562116,
39,0.531643,
40,0.546576,
41,0.515849,
