Cluster, Core Distance
0,0.537576,
2,0.330099,
3,0.330109,
4,0.413129,
6,0.375499,
9,0.372294,
11,0.374334,
15,0.377936,
16,0.457041,
17,0.389638,
21,0.338473,
23,0.393851,
27,0.347773,
28,0.382567,
29,0.359634,
30,0.395859,
31,0.428865,
32,0.36731,
41,0.321025,
42,0.370752,
44,0.382691,
45,0.345866,
48,0.346505,
51,0.361307,
55,0.337142,
56,0.333643,
58,0.367687,
59,0.313826,
60,0.388666,
61,0.422957,
62,0.348863,
63,0.318855,
66,0.345999,
67,0.363777,
68,0.391255,
69,0.356605,
