Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.36993,0.872269,2.35793,0.0811949,1.32545,16.3243
3,0.386982,0.470375,1.21549,0.333531,0.633968,1.90078
6,0.28026,0.413364,1.47493,0.333531,0.633968,1.90078
8,0.290422,0.418393,1.44064,0.333531,1.03427,3.10098
11,0.243195,0.414869,1.70591,0.319834,1.22711,3.83671
15,0.333531,0.376787,1.12969,0.333531,1.14906,3.44513
16,0.320122,0.423813,1.32391,0.333531,1.14906,3.44513
18,0.342253,0.389615,1.13838,0.333531,0.633968,1.90078
19,0.365516,0.429582,1.17527,0.319834,1.14906,3.59267
20,0.156158,0.389869,2.49663,0.333531,0.633968,1.90078
21,0.372292,0.406674,1.09235,0.333531,1.03427,3.10098
24,0.362179,0.40846,1.12779,0.319834,1.22711,3.83671
25,0.333015,0.4035,1.21166,0.333531,0.633968,1.90078
26,0.24979,0.368506,1.47526,0.333531,0.633968,1.90078
28,0.220942,0.363581,1.64559,0.319834,1.22711,3.83671
29,0.264522,0.333645,1.26131,0.333531,1.03427,3.10098
