Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.273149,0.592215,2.1681,0.0778652,1.36631,17.5471
2,0.199116,0.367024,1.84327,0.601837,1.23261,2.04808
5,0.297618,0.376127,1.26379,0.601837,1.16649,1.93822
6,0.164164,0.303251,1.84725,0.183231,1.24067,6.7711
8,0.138791,0.246601,1.77678,0.201517,1.24067,6.15668
10,0.306063,0.323473,1.05688,0.601837,1.16649,1.93822
12,0.166848,0.34498,2.06762,0.130793,1.24067,9.48575
15,0.22049,0.267683,1.21404,0.601837,1.23261,2.04808
19,0.221414,0.322132,1.45488,0.201517,1.24067,6.15668
22,0.208834,0.340297,1.62951,0.130793,1.26293,9.65588
23,0.27724,0.342452,1.23522,0.130793,1.24067,9.48575
24,0.215276,0.272111,1.26401,0.183231,1.24067,6.7711
26,0.213821,0.239228,1.11882,0.601837,1.16649,1.93822
28,0.277274,0.331191,1.19446,0.130793,1.24067,9.48575
30,0.325504,0.336715,1.03444,0.183231,1.24067,6.7711
32,0.201517,0.334274,1.65879,0.183231,1.24067,6.7711
35,0.285825,0.324902,1.13671,0.601837,1.16649,1.93822
36,0.143102,0.336104,2.34871,0.183231,1.24067,6.7711
41,0.304206,0.321542,1.05699,0.601837,1.16649,1.93822
43,0.295264,0.322325,1.09165,0.601837,1.16649,1.93822
45,0.311871,0.328394,1.05298,0.201517,1.24067,6.15668
48,0.29814,0.320186,1.07395,0.201517,1.24067,6.15668
49,0.322597,0.327364,1.01478,0.601837,1.16649,1.93822
52,0.288333,0.323321,1.12134,0.130793,1.24067,9.48575
54,0.279905,0.320996,1.1468,0.130793,1.24067,9.48575
55,0.205165,0.320792,1.56357,0.130793,1.24067,9.48575
56,0.164044,0.311951,1.90163,0.183231,1.24067,6.7711
57,0.246183,0.285867,1.1612,0.201517,1.24067,6.15668
60,0.269327,0.307137,1.14039,0.601837,1.16649,1.93822
61,0.236947,0.273553,1.15449,0.601837,1.16649,1.93822
