Cluster, Core Distance
0,0.470722,
2,0.368476,
3,0.316255,
4,0.415712,
6,0.28878,
8,0.323491,
11,0.440338,
13,0.386557,
14,0.412952,
16,0.41028,
18,0.33686,
24,0.37454,
25,0.292172,
27,0.393405,
30,0.344671,
34,0.345471,
35,0.39126,
36,0.433861,
37,0.399271,
38,0.334167,
40,0.377856,
41,0.352883,
