Cluster, Core Distance
0,0.681404,
2,0.516895,
3,0.516714,
5,0.528015,
13,0.503126,
15,0.522948,
19,0.562083,
20,0.516714,
21,0.603603,
22,0.627809,
23,0.611073,
24,0.528412,
25,0.547128,
26,0.539708,
28,0.546411,
30,0.564037,
33,0.55172,
36,0.50238,
37,0.53785,
38,0.522688,
39,0.565967,
40,0.541472,
41,0.561017,
