Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.226852,0.450328,1.98512,0.0277734,1.31113,47.2083
2,0.26398,0.300982,1.14017,0.414545,0.497601,1.20035
5,0.267246,0.278563,1.04235,0.414545,0.497601,1.20035
7,0.279266,0.295577,1.05841,0.414545,0.497601,1.20035
8,0.307382,0.307504,1.0004,0.414545,0.497601,1.20035
11,0.241877,0.249782,1.03268,0.414545,0.497601,1.20035
12,0.296333,0.30194,1.01892,0.414545,0.497601,1.20035
15,0.188545,0.301339,1.59823,0.116808,1.06849,9.14745
16,0.221364,0.292399,1.3209,0.129859,0.70693,5.44381
18,0.171892,0.225771,1.31345,0.402849,0.567826,1.40953
21,0.212518,0.281166,1.32302,0.380356,0.586861,1.54293
23,0.251122,0.284894,1.13448,0.414545,0.497601,1.20035
24,0.247607,0.281893,1.13847,0.414545,0.497601,1.20035
27,0.268432,0.293273,1.09254,0.414545,0.497601,1.20035
29,0.237367,0.28302,1.19233,0.402849,0.567826,1.40953
31,0.224259,0.261875,1.16773,0.402849,0.567826,1.40953
33,0.254793,0.269505,1.05774,0.414545,0.497601,1.20035
35,0.264363,0.286378,1.08328,0.402849,0.567826,1.40953
36,0.262792,0.28546,1.08626,0.402849,0.567826,1.40953
38,0.208665,0.286977,1.3753,0.116808,0.990586,8.4805
41,0.230456,0.278407,1.20807,0.380356,0.586861,1.54293
43,0.252856,0.285,1.12713,0.129859,0.70693,5.44381
45,0.244397,0.248143,1.01533,0.414545,0.497601,1.20035
46,0.197818,0.220179,1.11304,0.402849,0.567826,1.40953
49,0.172042,0.273203,1.588,0.129859,0.586861,4.51921
52,0.246725,0.282742,1.14598,0.116808,0.923283,7.90431
54,0.223446,0.274962,1.23055,0.129859,0.586861,4.51921
57,0.251734,0.278426,1.10603,0.129859,0.679815,5.23501
59,0.259142,0.260374,1.00476,0.414545,0.497601,1.20035
60,0.181406,0.278935,1.53763,0.129859,0.70693,5.44381
63,0.230748,0.273343,1.1846,0.129859,0.586861,4.51921
66,0.250331,0.279948,1.11831,0.402849,0.567826,1.40953
71,0.243335,0.256733,1.05506,0.414545,0.497601,1.20035
72,0.253319,0.267682,1.0567,0.402849,0.567826,1.40953
73,0.237427,0.257733,1.08553,0.414545,0.497601,1.20035
74,0.220966,0.276184,1.24989,0.402849,0.567826,1.40953
75,0.247431,0.25145,1.01625,0.414545,0.497601,1.20035
77,0.259856,0.278579,1.07205,0.402849,0.567826,1.40953
79,0.209425,0.235562,1.12481,0.414545,0.497601,1.20035
81,0.254257,0.278508,1.09538,0.414545,0.497601,1.20035
83,0.271735,0.272735,1.00368,0.414545,0.497601,1.20035
87,0.248324,0.270943,1.09109,0.402849,0.567826,1.40953
88,0.225101,0.274695,1.22032,0.402849,0.567826,1.40953
91,0.245689,0.263557,1.07273,0.414545,0.497601,1.20035
92,0.185889,0.249421,1.34177,0.402849,0.567826,1.40953
95,0.215469,0.247577,1.14901,0.402849,0.567826,1.40953
99,0.243851,0.272441,1.11724,0.129859,0.70693,5.44381
101,0.230218,0.268639,1.16689,0.380356,0.586861,1.54293
104,0.213443,0.264784,1.24053,0.129859,0.918004,7.06922
108,0.225735,0.275781,1.2217,0.129859,0.918004,7.06922
113,0.216722,0.26478,1.22175,0.129859,0.679815,5.23501
118,0.207291,0.273624,1.32,0.116808,0.990586,8.4805
119,0.24953,0.274046,1.09825,0.402849,0.567826,1.40953
121,0.194314,0.271328,1.39634,0.380356,0.586861,1.54293
122,0.215501,0.269946,1.25264,0.129859,0.70693,5.44381
125,0.246156,0.274559,1.11539,0.129859,0.679815,5.23501
127,0.244255,0.272007,1.11362,0.402849,0.567826,1.40953
129,0.236619,0.271868,1.14897,0.414545,0.497601,1.20035
131,0.23363,0.269446,1.15331,0.380356,0.586861,1.54293
132,0.240577,0.272296,1.13184,0.380356,0.586861,1.54293
135,0.242812,0.272844,1.12368,0.129859,0.70693,5.44381
136,0.236211,0.268213,1.13548,0.116808,0.990586,8.4805
138,0.263919,0.271871,1.03013,0.402849,0.567826,1.40953
142,0.273125,0.273245,1.00044,0.414545,0.497601,1.20035
145,0.247371,0.253274,1.02386,0.414545,0.497601,1.20035
146,0.220608,0.271585,1.23108,0.380356,0.586861,1.54293
149,0.245996,0.269863,1.09702,0.129859,0.586861,4.51921
152,0.249486,0.260293,1.04332,0.380356,0.586861,1.54293
156,0.259447,0.272275,1.04944,0.414545,0.497601,1.20035
157,0.24919,0.269736,1.08245,0.129859,0.70693,5.44381
159,0.241144,0.265208,1.09979,0.402849,0.567826,1.40953
160,0.236363,0.270839,1.14586,0.129859,0.70693,5.44381
162,0.22998,0.267631,1.16371,0.129859,0.70693,5.44381
165,0.213456,0.266449,1.24827,0.129859,0.586861,4.51921
170,0.241564,0.259519,1.07433,0.402849,0.567826,1.40953
171,0.235993,0.246124,1.04293,0.414545,0.497601,1.20035
172,0.242987,0.269376,1.1086,0.402849,0.567826,1.40953
177,0.201224,0.265769,1.32076,0.129859,0.70693,5.44381
179,0.233318,0.254238,1.08966,0.414545,0.497601,1.20035
180,0.258313,0.270014,1.0453,0.380356,0.586861,1.54293
183,0.265988,0.270473,1.01686,0.414545,0.497601,1.20035
187,0.253435,0.265664,1.04825,0.129859,0.679815,5.23501
189,0.225843,0.265044,1.17358,0.129859,0.70693,5.44381
193,0.245527,0.268884,1.09513,0.402849,0.567826,1.40953
195,0.212955,0.252393,1.1852,0.402849,0.567826,1.40953
197,0.244272,0.26774,1.09607,0.402849,0.567826,1.40953
201,0.211639,0.264306,1.24886,0.116808,0.990586,8.4805
202,0.190857,0.206874,1.08392,0.380356,0.586861,1.54293
204,0.184407,0.265999,1.44246,0.116808,1.06849,9.14745
205,0.206762,0.260808,1.26139,0.116808,0.923283,7.90431
209,0.229593,0.259135,1.12867,0.129859,0.679815,5.23501
211,0.246393,0.260548,1.05745,0.380356,0.586861,1.54293
213,0.196479,0.266378,1.35576,0.116808,0.923283,7.90431
215,0.246734,0.262475,1.0638,0.414545,0.497601,1.20035
216,0.209469,0.264915,1.26469,0.402849,0.567826,1.40953
217,0.223167,0.261789,1.17306,0.129859,0.679815,5.23501
220,0.251323,0.264762,1.05347,0.380356,0.586861,1.54293
221,0.173862,0.262065,1.50731,0.380356,0.586861,1.54293
222,0.188024,0.263145,1.39953,0.129859,0.70693,5.44381
223,0.164046,0.264822,1.61431,0.116808,0.923283,7.90431
225,0.223846,0.254178,1.1355,0.129859,0.586861,4.51921
226,0.207111,0.263461,1.27207,0.116808,0.923283,7.90431
227,0.199832,0.215539,1.0786,0.414545,0.497601,1.20035
229,0.215337,0.244915,1.13736,0.129859,0.586861,4.51921
230,0.240836,0.25973,1.07845,0.402849,0.567826,1.40953
233,0.185691,0.253341,1.36432,0.402849,0.567826,1.40953
235,0.198364,0.262878,1.32523,0.129859,0.70693,5.44381
237,0.198647,0.239558,1.20594,0.129859,0.586861,4.51921
238,0.229628,0.250734,1.09191,0.380356,0.586861,1.54293
244,0.195252,0.225119,1.15297,0.414545,0.497601,1.20035
248,0.235141,0.244235,1.03868,0.414545,0.497601,1.20035
252,0.199032,0.253866,1.2755,0.129859,0.70693,5.44381
253,0.253496,0.257495,1.01578,0.402849,0.567826,1.40953
254,0.247684,0.257165,1.03828,0.414545,0.497601,1.20035
258,0.238179,0.245775,1.03189,0.414545,0.497601,1.20035
261,0.173721,0.253955,1.46185,0.129859,0.918004,7.06922
263,0.219,0.245172,1.11951,0.402849,0.567826,1.40953
265,0.215546,0.251229,1.16555,0.129859,0.679815,5.23501
266,0.207191,0.22874,1.10401,0.414545,0.497601,1.20035
267,0.175177,0.251642,1.4365,0.116808,0.990586,8.4805
269,0.242069,0.251405,1.03857,0.414545,0.497601,1.20035
272,0.242127,0.250488,1.03453,0.414545,0.497601,1.20035
274,0.224276,0.252331,1.12509,0.380356,0.586861,1.54293
280,0.170805,0.252106,1.47599,0.129859,0.586861,4.51921
282,0.230821,0.250484,1.08519,0.129859,0.70693,5.44381
283,0.215642,0.241762,1.12113,0.402849,0.567826,1.40953
284,0.172007,0.244818,1.4233,0.129859,0.70693,5.44381
286,0.21517,0.241443,1.12211,0.402849,0.567826,1.40953
287,0.234597,0.245273,1.04551,0.402849,0.567826,1.40953
290,0.182319,0.209585,1.14955,0.402849,0.567826,1.40953
291,0.231473,0.234829,1.0145,0.414545,0.497601,1.20035
292,0.201379,0.246051,1.22183,0.129859,0.586861,4.51921
293,0.217714,0.249908,1.14788,0.129859,0.679815,5.23501
296,0.197594,0.213536,1.08068,0.129859,0.679815,5.23501
297,0.213764,0.243102,1.13725,0.402849,0.567826,1.40953
298,0.219307,0.241108,1.09941,0.402849,0.567826,1.40953
299,0.195964,0.225072,1.14854,0.402849,0.567826,1.40953
300,0.211418,0.239943,1.13492,0.414545,0.497601,1.20035
301,0.0944305,0.141875,1.50242,0.414545,0.497601,1.20035
306,0.232353,0.244485,1.05221,0.414545,0.497601,1.20035
307,0.183002,0.2448,1.33769,0.129859,0.70693,5.44381
309,0.198101,0.242356,1.2234,0.116808,0.918004,7.85912
310,0.22702,0.233439,1.02827,0.402849,0.567826,1.40953
311,0.207462,0.220093,1.06088,0.414545,0.497601,1.20035
314,0.184896,0.196537,1.06296,0.414545,0.497601,1.20035
315,0.228266,0.2364,1.03563,0.414545,0.497601,1.20035
326,0.187901,0.214572,1.14195,0.402849,0.567826,1.40953
327,0.144386,0.207676,1.43834,0.129859,0.679815,5.23501
328,0.181209,0.213889,1.18035,0.414545,0.497601,1.20035
329,0.160052,0.180596,1.12836,0.380356,0.586861,1.54293
