Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.376334,0.872269,2.3178,0.0811949,1.31126,16.1496
5,0.386982,0.437073,1.12944,0.333531,0.633968,1.90078
6,0.290422,0.418393,1.44064,0.333531,1.03427,3.10098
9,0.333531,0.376787,1.12969,0.333531,1.14906,3.44513
12,0.389615,0.418153,1.07325,0.333531,0.633968,1.90078
14,0.365516,0.429582,1.17527,0.319834,1.14906,3.59267
16,0.320122,0.38362,1.19835,0.333531,0.633968,1.90078
17,0.243195,0.425608,1.75007,0.2266,1.14906,5.07086
18,0.371424,0.423653,1.14062,0.319834,1.14906,3.59267
20,0.156158,0.389869,2.49663,0.333531,0.633968,1.90078
21,0.383935,0.398277,1.03736,0.333531,0.633968,1.90078
23,0.333015,0.417195,1.25278,0.333531,1.14906,3.44513
24,0.220942,0.363581,1.64559,0.319834,1.14906,3.59267
26,0.24979,0.378766,1.51633,0.333531,1.03427,3.10098
27,0.346941,0.375895,1.08346,0.333531,0.633968,1.90078
