Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.266297,0.565136,2.12221,0.0555862,1.30439,23.4661
2,0.354437,0.386383,1.09013,0.304264,0.734942,2.41548
5,0.246494,0.37615,1.526,0.304264,0.734942,2.41548
9,0.195627,0.35618,1.82071,0.151838,1.22815,8.08856
11,0.103757,0.348797,3.36167,0.304264,0.734942,2.41548
16,0.223559,0.237242,1.06121,0.416739,0.723302,1.73562
18,0.0955231,0.347693,3.63988,0.343539,0.734942,2.13933
19,0.291297,0.348252,1.19552,0.151838,1.22815,8.08856
21,0.335514,0.350196,1.04376,0.343539,0.734942,2.13933
24,0.292892,0.344362,1.17573,0.343539,0.734942,2.13933
26,0.280072,0.316403,1.12972,0.416739,0.723302,1.73562
27,0.259771,0.345369,1.32951,0.304264,0.734942,2.41548
28,0.317134,0.339965,1.07199,0.343539,0.734942,2.13933
33,0.255716,0.335947,1.31375,0.416739,0.723302,1.73562
34,0.259963,0.34157,1.31392,0.343539,0.734942,2.13933
36,0.330383,0.343156,1.03866,0.416739,0.723302,1.73562
39,0.247839,0.341311,1.37715,0.304264,0.734942,2.41548
41,0.201826,0.341636,1.69273,0.151838,1.22815,8.08856
42,0.296961,0.341414,1.14969,0.151838,1.17613,7.74593
44,0.293689,0.334615,1.13935,0.151838,0.753168,4.96032
48,0.19245,0.334972,1.74057,0.151838,0.753168,4.96032
49,0.232229,0.295519,1.27253,0.151838,0.753168,4.96032
50,0.24432,0.334289,1.36825,0.304264,0.734942,2.41548
53,0.199627,0.330491,1.65554,0.151838,1.17613,7.74593
54,0.253596,0.299103,1.17945,0.416739,0.723302,1.73562
56,0.144233,0.269761,1.87032,0.343539,0.734942,2.13933
57,0.270396,0.330249,1.22136,0.151838,1.22815,8.08856
58,0.256598,0.308748,1.20324,0.343539,0.734942,2.13933
59,0.25411,0.330531,1.30074,0.304264,0.734942,2.41548
62,0.165596,0.29613,1.78827,0.343539,0.734942,2.13933
64,0.27775,0.320459,1.15377,0.416739,0.723302,1.73562
68,0.212459,0.253872,1.19492,0.343539,0.734942,2.13933
69,0.304385,0.31371,1.03064,0.416739,0.723302,1.73562
70,0.300167,0.316153,1.05326,0.416739,0.723302,1.73562
72,0.191199,0.307502,1.60828,0.304264,0.734942,2.41548
74,0.301937,0.307386,1.01805,0.416739,0.723302,1.73562
75,0.254369,0.310309,1.21991,0.304264,0.734942,2.41548
78,0.301605,0.30881,1.02389,0.304264,0.734942,2.41548
79,0.298172,0.306714,1.02865,0.416739,0.723302,1.73562
80,0.255897,0.310912,1.21499,0.304264,0.734942,2.41548
81,0.245824,0.310211,1.26192,0.304264,0.734942,2.41548
