Cluster, Core Distance
0,0.553191,
2,0.338514,
3,0.337163,
4,0.385766,
7,0.400493,
9,0.420592,
11,0.39744,
13,0.396848,
14,0.360838,
16,0.392001,
18,0.346767,
21,0.398163,
23,0.405541,
26,0.395089,
27,0.410039,
28,0.397408,
31,0.345136,
36,0.393284,
37,0.351183,
38,0.457668,
43,0.459442,
45,0.326853,
46,0.375158,
48,0.401658,
50,0.336187,
51,0.402915,
53,0.374167,
56,0.418286,
58,0.369947,
59,0.367121,
62,0.373364,
63,0.352796,
66,0.367199,
70,0.392863,
71,0.429946,
