Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.189161,0.457453,2.41833,0.0275189,1.28814,46.8093
2,0.280074,0.284532,1.01592,0.39493,0.510863,1.29355
5,0.270023,0.292698,1.08397,0.259918,0.510863,1.96548
7,0.282631,0.288389,1.02037,0.39493,0.510863,1.29355
8,0.211629,0.28515,1.3474,0.383386,0.510863,1.3325
11,0.255792,0.279473,1.09258,0.39493,0.510863,1.29355
12,0.243684,0.283209,1.1622,0.259918,0.870819,3.35036
14,0.251077,0.280938,1.11893,0.259918,0.870819,3.35036
16,0.256451,0.279526,1.08998,0.259918,0.870819,3.35036
18,0.259918,0.279462,1.07519,0.259918,0.870819,3.35036
21,0.255863,0.278076,1.08681,0.39493,0.510863,1.29355
23,0.266994,0.272745,1.02154,0.39493,0.510863,1.29355
25,0.238125,0.27147,1.14003,0.259918,0.510863,1.96548
26,0.265638,0.269763,1.01553,0.383386,0.510863,1.3325
28,0.25757,0.278226,1.08019,0.39493,0.510863,1.29355
31,0.214584,0.254972,1.18822,0.39493,0.510863,1.29355
33,0.264125,0.271288,1.02712,0.39493,0.510863,1.29355
35,0.268164,0.275662,1.02796,0.39493,0.510863,1.29355
38,0.189381,0.250425,1.32234,0.259918,0.510863,1.96548
43,0.264501,0.276018,1.04354,0.39493,0.510863,1.29355
45,0.242594,0.275069,1.13387,0.259918,0.877171,3.3748
46,0.252964,0.27447,1.08502,0.383386,0.510863,1.3325
48,0.219196,0.26381,1.20353,0.383386,0.510863,1.3325
50,0.249962,0.261145,1.04474,0.383386,0.510863,1.3325
52,0.26889,0.27313,1.01577,0.39493,0.510863,1.29355
54,0.225179,0.269287,1.19588,0.39493,0.510863,1.29355
58,0.212654,0.264636,1.24444,0.39493,0.510863,1.29355
60,0.240001,0.26531,1.10545,0.383386,0.510863,1.3325
62,0.260971,0.267499,1.02501,0.39493,0.510863,1.29355
63,0.243134,0.266238,1.09503,0.259918,0.870819,3.35036
64,0.204543,0.245687,1.20115,0.383386,0.510863,1.3325
67,0.201994,0.246174,1.21872,0.259918,0.510863,1.96548
68,0.249736,0.262026,1.04921,0.383386,0.510863,1.3325
70,0.220668,0.25063,1.13578,0.259918,0.870819,3.35036
72,0.20577,0.258291,1.25524,0.383386,0.510863,1.3325
77,0.206633,0.23839,1.15369,0.39493,0.510863,1.29355
79,0.241673,0.251664,1.04134,0.383386,0.510863,1.3325
84,0.167759,0.212073,1.26415,0.39493,0.510863,1.29355
86,0.246142,0.254642,1.03453,0.39493,0.510863,1.29355
88,0.179046,0.24663,1.37747,0.259918,0.870819,3.35036
90,0.20537,0.250967,1.22202,0.259918,0.510863,1.96548
93,0.112338,0.238243,2.12078,0.259918,0.877171,3.3748
94,0.212278,0.247546,1.16614,0.383386,0.510863,1.3325
95,0.219625,0.250786,1.14188,0.259918,0.870819,3.35036
97,0.23264,0.249255,1.07142,0.259918,0.870819,3.35036
98,0.242,0.24317,1.00484,0.39493,0.510863,1.29355
99,0.224954,0.235832,1.04836,0.383386,0.510863,1.3325
101,0.188997,0.238573,1.26231,0.39493,0.510863,1.29355
102,0.170323,0.224735,1.31946,0.259918,0.510863,1.96548
112,0.200627,0.240718,1.19983,0.383386,0.510863,1.3325
114,0.180888,0.244918,1.35398,0.259918,0.870819,3.35036
116,0.183257,0.234374,1.27894,0.259918,0.870819,3.35036
117,0.184733,0.241272,1.30605,0.259918,0.510863,1.96548
121,0.221516,0.241676,1.09101,0.259918,0.870819,3.35036
122,0.236275,0.241296,1.02125,0.39493,0.510863,1.29355
124,0.0653473,0.21303,3.25997,0.259918,0.870819,3.35036
126,0.205177,0.212896,1.03762,0.39493,0.510863,1.29355
129,0.193423,0.239236,1.23686,0.383386,0.510863,1.3325
130,0.1887,0.217895,1.15471,0.259918,0.510863,1.96548
131,0.215504,0.232505,1.07889,0.259918,0.510863,1.96548
133,0.174246,0.23316,1.33811,0.259918,0.870819,3.35036
134,0.109457,0.222877,2.0362,0.259918,0.510863,1.96548
137,0.174506,0.194192,1.11281,0.39493,0.510863,1.29355
139,0.152494,0.210779,1.38221,0.259918,0.870819,3.35036
141,0.218692,0.227728,1.04132,0.39493,0.510863,1.29355
142,0.193334,0.213855,1.10614,0.39493,0.510863,1.29355
143,0.167744,0.22243,1.32601,0.39493,0.510863,1.29355
144,0.210958,0.220669,1.04603,0.383386,0.510863,1.3325
146,0.169447,0.209429,1.23595,0.259918,0.870819,3.35036
148,0.148859,0.221251,1.48631,0.259918,0.870819,3.35036
149,0.179888,0.209035,1.16203,0.383386,0.510863,1.3325
150,0.0449561,0.214842,4.77893,0.259918,0.870819,3.35036
151,0.169047,0.220872,1.30658,0.39493,0.510863,1.29355
153,0.174973,0.187909,1.07393,0.39493,0.510863,1.29355
154,0.172333,0.186484,1.08211,0.259918,0.870819,3.35036
155,0.156299,0.201686,1.29039,0.383386,0.510863,1.3325
