Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.420953,0.770491,1.83035,0.0513052,1.32724,25.8695
5,0.403031,0.446375,1.10755,0.0513052,0.394895,7.69698
9,0.434429,0.471931,1.08633,0.0513052,0.7317,14.2617
11,0.190136,0.215245,1.13206,0.0513052,0.802189,15.6356
13,0.23302,0.370722,1.59095,0.0513052,0.802189,15.6356
15,0.344668,0.450757,1.3078,0.0513052,0.7317,14.2617
16,0.218867,0.358202,1.63662,0.0513052,0.802189,15.6356
17,0.404253,0.448183,1.10867,0.0513052,0.802189,15.6356
21,0.346641,0.425804,1.22837,0.0513052,0.809398,15.7761
22,0.367216,0.390147,1.06245,0.0513052,0.394895,7.69698
23,0.367005,0.432662,1.1789,0.0513052,0.7317,14.2617
24,0.29178,0.310507,1.06418,0.0513052,0.394895,7.69698
25,0.274801,0.403084,1.46682,0.0513052,0.802189,15.6356
27,0.149715,0.252478,1.6864,0.0513052,0.802189,15.6356
28,0.325783,0.413287,1.26859,0.0513052,0.809398,15.7761
29,0.311847,0.408718,1.31064,0.0513052,1.21932,23.766
