Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.393221,0.591012,1.503,0.0288953,1.28145,44.3479
3,0.329515,0.425391,1.29096,0.436557,1.08848,2.49334
5,0.385981,0.394353,1.02169,0.436557,1.08848,2.49334
8,0.362468,0.376714,1.0393,0.436557,1.08848,2.49334
11,0.219786,0.380806,1.73262,0.436557,1.08848,2.49334
13,0.336738,0.347985,1.0334,0.436557,1.08848,2.49334
16,0.313632,0.402902,1.28463,0.103185,1.23399,11.9589
17,0.286527,0.291227,1.0164,0.436557,1.08848,2.49334
19,0.287261,0.397185,1.38267,0.103185,1.20394,11.6677
21,0.312128,0.390447,1.25092,0.433829,1.20394,2.77514
22,0.343951,0.393198,1.14318,0.103185,1.23399,11.9589
23,0.30094,0.353628,1.17508,0.436557,1.08848,2.49334
24,0.348898,0.38321,1.09834,0.436557,1.08848,2.49334
25,0.234406,0.380355,1.62264,0.436557,1.08848,2.49334
