Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.189161,0.457453,2.41833,0.078848,1.28814,16.337
3,0.25773,0.292698,1.13568,0.259918,0.870819,3.35036
5,0.279462,0.286551,1.02537,0.39493,0.510863,1.29355
7,0.282631,0.288389,1.02037,0.39493,0.510863,1.29355
8,0.211629,0.28515,1.3474,0.383386,0.510863,1.3325
10,0.170323,0.283283,1.66321,0.259918,0.510863,1.96548
13,0.251351,0.26743,1.06397,0.39493,0.510863,1.29355
14,0.255792,0.279473,1.09258,0.39493,0.510863,1.29355
16,0.243684,0.283209,1.1622,0.259918,0.870819,3.35036
18,0.251077,0.280938,1.11893,0.259918,0.870819,3.35036
20,0.219196,0.26381,1.20353,0.383386,0.510863,1.3325
23,0.256451,0.279526,1.08998,0.259918,0.870819,3.35036
24,0.259918,0.276819,1.06503,0.259918,0.870819,3.35036
27,0.255863,0.278076,1.08681,0.383386,0.510863,1.3325
29,0.238125,0.27147,1.14003,0.259918,0.510863,1.96548
30,0.265638,0.269763,1.01553,0.383386,0.510863,1.3325
32,0.25757,0.277612,1.07781,0.259918,0.510863,1.96548
34,0.266994,0.272745,1.02154,0.39493,0.510863,1.29355
37,0.214584,0.254972,1.18822,0.39493,0.510863,1.29355
39,0.22275,0.241661,1.0849,0.383386,0.510863,1.3325
41,0.245191,0.267569,1.09126,0.259918,0.510863,1.96548
43,0.268164,0.275662,1.02796,0.39493,0.510863,1.29355
46,0.189381,0.250425,1.32234,0.259918,0.510863,1.96548
51,0.264501,0.276018,1.04354,0.39493,0.510863,1.29355
52,0.249962,0.261145,1.04474,0.383386,0.510863,1.3325
54,0.26889,0.27313,1.01577,0.39493,0.510863,1.29355
56,0.225179,0.269287,1.19588,0.39493,0.510863,1.29355
62,0.260971,0.267499,1.02501,0.39493,0.510863,1.29355
63,0.243134,0.266238,1.09503,0.259918,0.870819,3.35036
64,0.204543,0.245687,1.20115,0.383386,0.510863,1.3325
66,0.248613,0.259225,1.04268,0.39493,0.510863,1.29355
67,0.240001,0.26531,1.10545,0.383386,0.510863,1.3325
68,0.249736,0.262026,1.04921,0.383386,0.510863,1.3325
72,0.242594,0.259643,1.07027,0.259918,0.870819,3.35036
73,0.220668,0.25063,1.13578,0.259918,0.870819,3.35036
74,0.20577,0.258291,1.25524,0.383386,0.510863,1.3325
79,0.206633,0.23839,1.15369,0.39493,0.510863,1.29355
84,0.206046,0.251664,1.2214,0.259918,0.870819,3.35036
86,0.167759,0.212073,1.26415,0.39493,0.510863,1.29355
88,0.246142,0.254642,1.03453,0.39493,0.510863,1.29355
90,0.20537,0.250967,1.22202,0.259918,0.510863,1.96548
93,0.112338,0.238243,2.12078,0.259918,0.877171,3.3748
94,0.212278,0.247546,1.16614,0.383386,0.510863,1.3325
95,0.219625,0.250786,1.14188,0.259918,0.870819,3.35036
97,0.23264,0.249255,1.07142,0.259918,0.870819,3.35036
98,0.242,0.24317,1.00484,0.39493,0.510863,1.29355
99,0.224954,0.235832,1.04836,0.383386,0.510863,1.3325
101,0.188997,0.238573,1.26231,0.39493,0.510863,1.29355
104,0.237643,0.244915,1.0306,0.39493,0.510863,1.29355
105,0.179046,0.235364,1.31455,0.259918,0.510863,1.96548
114,0.200627,0.240718,1.19983,0.383386,0.510863,1.3325
116,0.180888,0.244918,1.35398,0.259918,0.870819,3.35036
118,0.183257,0.234374,1.27894,0.259918,0.870819,3.35036
119,0.184733,0.241272,1.30605,0.259918,0.510863,1.96548
123,0.131721,0.241676,1.83476,0.259918,0.870819,3.35036
124,0.236275,0.241296,1.02125,0.39493,0.510863,1.29355
127,0.201994,0.20739,1.02671,0.39493,0.510863,1.29355
128,0.0653473,0.21303,3.25997,0.259918,0.870819,3.35036
130,0.205177,0.212896,1.03762,0.39493,0.510863,1.29355
133,0.193423,0.239236,1.23686,0.383386,0.510863,1.3325
134,0.1887,0.217895,1.15471,0.259918,0.510863,1.96548
135,0.215504,0.232505,1.07889,0.259918,0.510863,1.96548
137,0.174246,0.23316,1.33811,0.259918,0.870819,3.35036
138,0.177557,0.226033,1.27302,0.383386,0.510863,1.3325
139,0.169047,0.220872,1.30658,0.39493,0.510863,1.29355
140,0.109457,0.222877,2.0362,0.259918,0.510863,1.96548
143,0.174506,0.213276,1.22217,0.383386,0.510863,1.3325
145,0.152494,0.210779,1.38221,0.259918,0.870819,3.35036
147,0.218692,0.227728,1.04132,0.39493,0.510863,1.29355
148,0.193334,0.213855,1.10614,0.39493,0.510863,1.29355
149,0.167744,0.22243,1.32601,0.39493,0.510863,1.29355
150,0.210958,0.220669,1.04603,0.383386,0.510863,1.3325
152,0.169447,0.209429,1.23595,0.259918,0.870819,3.35036
154,0.148859,0.221251,1.48631,0.259918,0.870819,3.35036
155,0.179888,0.209035,1.16203,0.383386,0.510863,1.3325
157,0.174973,0.215082,1.22923,0.259918,0.510863,1.96548
158,0.172333,0.186087,1.07981,0.259918,0.510863,1.96548
159,0.156299,0.201686,1.29039,0.383386,0.510863,1.3325
