Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.38591,0.640622,1.66003,0.188164,1.22595,6.51534
3,0.438287,0.535085,1.22086,0.330984,0.486849,1.47092
6,0.338864,0.506975,1.4961,0.193807,0.977399,5.04315
9,0.318779,0.42057,1.31932,0.330984,0.968576,2.92636
11,0.345623,0.496022,1.43516,0.193807,0.977399,5.04315
12,0.287015,0.316505,1.10275,0.330984,0.602179,1.81936
13,0.367025,0.388739,1.05916,0.330984,0.486849,1.47092
16,0.330984,0.392298,1.18525,0.330984,0.602179,1.81936
18,0.24602,0.247944,1.00782,0.330984,0.486849,1.47092
19,0.208281,0.276128,1.32574,0.330984,0.602179,1.81936
