Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.447861,0.753543,1.68254,0.0894897,1.33992,14.9729
3,0.435503,0.502523,1.15389,0.179687,1.24845,6.94795
5,0.212432,0.487882,2.29666,0.179687,1.26228,7.02491
8,0.275771,0.494726,1.79397,0.179687,1.26228,7.02491
10,0.343861,0.450833,1.31109,0.179687,1.26228,7.02491
12,0.346843,0.431737,1.24476,0.179687,1.26989,7.06723
13,0.430747,0.471499,1.09461,0.482921,1.21896,2.52413
14,0.446454,0.470836,1.05461,0.482921,1.21896,2.52413
16,0.429218,0.429761,1.00126,0.482921,1.21896,2.52413
18,0.218442,0.454974,2.08282,0.179687,1.26228,7.02491
19,0.339578,0.44851,1.32079,0.179687,1.24845,6.94795
